# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.755268130015661200e+03	1.967650103167250819e+01	5.873501675435206099e-02	6.991933421497224799e-04	8.542323635836464313e-02	9.380881958442607383e-04	1.146711524869550747e+00	3.991179840076679308e-03	-9.492086199791631707e-01	5.404104252190860408e-02	6.579911781386489622e+01	6.648895382207014926e+00	2.104662917903062436e+01	1.014913309763238250e-02	1.228144189033787415e-01	1.176403818840025990e-02	4.395799321219342470e-01	3.020007372532850301e-02	-2.510924256608570104e+00	6.203698505147609010e-02
1.642303436877474951e+03	3.074873021626850189e+01	2.606885162885465290e-02	1.021151218574409530e-03	7.520945427175827758e-02	1.384380481780628355e-03	1.260883513788515931e+00	6.515815186413822201e-03	-1.122315801856773598e+00	6.503068822948530892e-02	6.707297873599229376e+01	5.510764391635802006e+00	2.101881689854160840e+01	9.201741364699589365e-03	1.335688566556183510e-01	1.035029151684445370e-02	4.165406595495447228e-01	2.562938866207908895e-02	-2.029598386265835330e+00	5.867218490703991068e-02
1.679492861054117384e+03	2.686960703976787812e+01	3.850445997646428919e-02	9.171313019674179334e-04	7.886388881123851391e-02	1.238851988297062475e-03	1.216248210983419176e+00	5.611771334792325580e-03	-1.195375398945783374e+00	6.269985819273291017e-02	1.286758882819756593e+02	1.196973432893650013e+01	2.093254828735629047e+01	6.346086520057029473e-03	9.016473382476071496e-02	8.104155330912302807e-03	6.193514682634662094e-01	2.590289435747700209e-02	-2.259762235578777645e+00	5.890278695216931426e-02
1.565231106457763872e+03	2.670702780652965203e+01	3.446485256932789454e-02	9.782858821136125854e-04	7.883868311199118684e-02	1.320333061011852611e-03	1.192452559417828573e+00	5.926402645097276697e-03	-1.581574074263122354e+00	6.335530071438448541e-02	5.991240203492905891e+01	5.476699971202730666e+00	2.096552831224801494e+01	9.583473302008212180e-03	1.263021128119205805e-01	1.091882869429724491e-02	4.168247306980364941e-01	2.741969311102864654e-02	-2.678229286727074054e+00	5.467546922099025125e-02
1.621284644864875418e+03	1.618585630769462824e+01	5.415774291706872828e-02	6.307201141941863121e-04	8.656621085118519632e-02	8.467878900373589134e-04	1.178838652109303053e+00	3.627996081789689256e-03	3.627237437874843096e+00	4.423857663087606140e-02	6.384031423793735627e+01	4.330963535684323240e+00	2.093881887563171063e+01	8.382932688884172853e-03	1.475621049200475654e-01	9.447656969446990155e-03	4.650328290941140308e-01	2.347337111706485763e-02	3.167607815278304706e+00	4.827094408430316480e-02
1.734434556974397537e+03	2.510509268626933022e+01	3.918215691663539529e-02	7.993196312272224510e-04	7.599218186288125843e-02	1.080126857052591269e-03	1.179124388917695443e+00	4.901975254777528324e-03	-2.697454963205744960e+00	5.708754838474376647e-02	4.820316061888600245e+01	2.852607160100093964e+00	2.114747941446088220e+01	9.179230240144926542e-03	1.718715473086085688e-01	9.503525473470688517e-03	3.953535611546457051e-01	2.209356468980641294e-02	-3.631596289458813853e+00	4.129492759374674138e-02
1.813980763400078104e+03	2.743619286825406789e+01	4.710330047937062725e-02	8.514464087096512528e-04	7.743945687195574745e-02	1.149918543013802317e-03	1.187755042715949116e+00	5.192964657914714462e-03	-1.289311634640936566e+00	6.367489142772468635e-02	7.284718993868465020e+01	5.550854821818211882e+00	2.106797381495212562e+01	9.500002074501981419e-03	1.539689461152137506e-01	1.113176021577350246e-02	5.850490428220680439e-01	2.914299701565808282e-02	-2.604318737543878548e+00	5.601335842071074322e-02
1.773383299047054152e+03	2.471297852001485040e+01	4.496282435863596660e-02	7.764174147200034052e-04	7.662883412577790876e-02	1.048408589966538969e-03	1.169904256194663983e+00	4.722881101575555213e-03	1.481800668242004848e-01	5.725128849036148493e-02	5.063204558765617946e+01	3.370645940981960909e+00	2.109247535476118429e+01	1.082587841748391087e-02	1.837209445257683704e-01	1.145054347267556241e-02	4.544052587412224509e-01	2.698823766333624530e-02	-4.996557824690139316e-01	4.858824806860900791e-02
1.989572929318597971e+03	1.928540899688896104e+01	5.747557138855895892e-02	5.479250332617490371e-04	7.778491234774877194e-02	7.403724412425396768e-04	1.207358504902515950e+00	3.362729776928026319e-03	4.245538647602805860e+00	4.441090432592614129e-02	4.576764565604945290e+01	3.001794452875537811e+00	2.102526996209287447e+01	9.194214585195396514e-03	1.613948531423413935e-01	9.934352052844600683e-03	4.299595984020175843e-01	2.374707701470018389e-02	3.604602471198090186e+00	3.877917935652481357e-02
1.984801494642424132e+03	2.594355553254190383e+01	5.047754990627952715e-02	7.132782900334488875e-04	7.513337333525248185e-02	9.647807044459680726e-04	1.191205648336999268e+00	4.421852097483360347e-03	6.007068292889794492e-01	5.754749328334775316e-02	7.680867498697244855e+01	5.102279708084299870e+00	2.106648306653896086e+01	7.354180235843991997e-03	1.356345030265422302e-01	8.543089450322081946e-03	4.917488171151224718e-01	2.203036570110970468e-02	-7.135077161251537903e-02	4.971793668623281093e-02
