# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.945357042540663542e+03	1.776809085993054893e+01	3.305031519868110307e-02	4.555405808029206155e-04	6.825555740223007706e-02	6.057400007333545774e-04	1.092099825378165967e+00	3.199525591486571899e-03	2.041566770785625096e+00	1.060002736065148582e-01	4.791393038924259713e+02	9.250880070521684928e+00	4.247158633045287957e+00	5.986756655881815851e-04	4.047313046266459019e-02	7.503991347608494076e-04	2.431185628568255097e-01	2.311581196994506697e-03	-2.673195092418222951e-01	7.809717537982838187e-02
1.949643875302830793e+03	1.630164457819163459e+01	3.418367775674131803e-02	4.274834480938226127e-04	6.991516960213628451e-02	5.676307631453426667e-04	1.095583903754201671e+00	2.972941118535386146e-03	6.971970032455131472e-01	1.004637116486260390e-01	4.830042840839664677e+02	8.926286663084653128e+00	4.251137265814750599e+00	5.899175254271321655e-04	4.126420536975657083e-02	7.303572676975329239e-04	2.245312270541912070e-01	2.167791707314596292e-03	-9.252719101608611885e-01	8.191497690440373292e-02
1.812271637989989131e+03	1.381359284960186606e+01	3.435127263288265120e-02	4.019978356508367430e-04	7.203095932727168749e-02	5.325903589990723264e-04	1.082857493555596351e+00	2.731173295919707075e-03	2.248901240069724139e+00	8.937817960407203055e-02	4.606863546819193402e+02	8.165940836298274164e+00	4.279062563051158286e+00	5.455819976607280712e-04	4.005273590772358283e-02	6.811299429130712344e-04	2.324999928847718000e-01	2.070199328960721508e-03	3.807782320902827200e-01	7.028937318433424453e-02
1.560241770048875196e+03	1.454142379473988811e+01	1.523071034659884485e-02	5.003954581603783924e-04	7.336490381418364626e-02	6.630881660282180205e-04	1.138784817132588500e+00	3.492320280046828321e-03	7.326427733955800381e-01	9.404079024069662840e-02	3.969854395211837641e+02	7.737753688350108128e+00	4.178572420636980311e+00	6.214874774175581720e-04	4.127271635699433089e-02	7.706548113281178189e-04	2.273234843961693674e-01	2.297866038137494869e-03	-1.699627574648321815e+00	7.038617685241707611e-02
1.834489431284452394e+03	1.583616434740164358e+01	3.007692987389134348e-02	4.359077895318911179e-04	6.912168957914938128e-02	5.796395476320558710e-04	1.125048481265824796e+00	3.107792407793118130e-03	7.078706162569331717e+00	9.467055259711189275e-02	5.243954500474270617e+02	8.317458019559966331e+00	4.222670710929851801e+00	4.941750739417066166e-04	4.083601130412356506e-02	6.227673171619849167e-04	2.573660883836996760e-01	1.955402469826399321e-03	6.337376851293980984e+00	6.809481902070357862e-02
1.902468340964769595e+03	1.539417723858674947e+01	3.595726490319571533e-02	4.164352177601403165e-04	7.036600601530369758e-02	5.527662858639560955e-04	1.097794147351840000e+00	2.890878245325076163e-03	3.631833806839178891e+00	9.563947379433865303e-02	4.536827222062079272e+02	8.450452993310440419e+00	4.259036211703287833e+00	5.987386050988587408e-04	4.197946288121571362e-02	7.509707619867850856e-04	2.542257270345540388e-01	2.322970411252731245e-03	9.318339800816687335e-01	7.238171494952030938e-02
1.949783076452279147e+03	1.608605344151946070e+01	2.899926016865300021e-02	4.071541159772857298e-04	6.752802460213977453e-02	5.413997526580102693e-04	1.066528162336681795e+00	2.827381460688940459e-03	-5.191577778800190224e+00	9.574643440274735462e-02	5.274965924737084606e+02	1.057963178953406391e+01	4.283654333452344254e+00	6.420991630340551481e-04	4.173038368202527937e-02	8.033842249001281206e-04	2.473782103129253396e-01	2.464136639420785001e-03	-8.864163312861316868e+00	9.175240089844073632e-02
1.435035670280589102e+03	1.552393536243621597e+01	-3.313303766518718805e-03	5.586194128039927024e-04	7.070135770538182873e-02	7.425669420768115855e-04	1.175817408206689008e+00	4.067078471846430864e-03	4.262611194678619930e-01	9.369742961171405315e-02	4.930457377586650978e+02	9.108201519877406227e+00	4.180408656411225721e+00	5.802926378282104343e-04	4.109803544599167913e-02	7.294963833321562157e-04	2.534969563710464668e-01	2.271562145200434549e-03	-1.622603272796750318e+00	7.604245210375515374e-02
2.054122677923424362e+03	1.672371970413243858e+01	3.776388616623126138e-02	4.031474482964582449e-04	6.777422158197571322e-02	5.362105558796230031e-04	1.084956577025866009e+00	2.828448479705147900e-03	3.944409431093713003e+00	9.911859161222175141e-02	4.352275170090953793e+02	9.383211254165710002e+00	4.313860920532821552e+00	6.742743637958548662e-04	4.071398019184371830e-02	8.422513616162800214e-04	2.376508532227908366e-01	2.566377140500412414e-03	2.001663069050457100e+00	8.117884302951357267e-02
2.007340687362509698e+03	1.590473923599548556e+01	4.055434135276979324e-02	4.149716195237083028e-04	7.158115308581151914e-02	5.503189126287010707e-04	1.104683242922015030e+00	2.868703441954167498e-03	2.253070729960294116e+00	1.009046155983334137e-01	4.947869449371715405e+02	8.422911568076239419e+00	4.295146553530877043e+00	5.364940794671694884e-04	4.086807357538421032e-02	6.668633041777053370e-04	2.292771546973062791e-01	2.001685780053236857e-03	-4.028116003989266058e-01	7.518552776624942702e-02
1.835628648507590697e+03	1.470070818098312948e+01	2.716248042253368786e-02	3.982522662936993120e-04	6.799472439152967618e-02	5.289987136257567196e-04	1.043737398471988653e+00	2.714644319827430596e-03	-4.686101409440442289e+00	8.943620960171977385e-02	4.817940983537543502e+02	9.975765557711342879e+00	4.295090786185690845e+00	6.579850001919518515e-04	4.134403237106737405e-02	8.211308811674036855e-04	2.396756006990430621e-01	2.496477152646649645e-03	-7.369730070372166431e+00	8.748365303100778811e-02
2.014759156014099972e+03	1.486613019727739982e+01	4.285937745104767549e-02	3.772589560882590718e-04	6.988917057792005949e-02	5.006098152173782531e-04	1.069562186884435606e+00	2.579913478772777151e-03	7.122212536845810682e+00	9.276753426546334447e-02	4.593748661378945712e+02	8.439588518407225237e+00	4.275361923718405954e+00	5.823859680784277933e-04	4.132880571135660180e-02	7.287929913579363050e-04	2.451605298903115071e-01	2.235424089681688903e-03	5.916019576636221800e+00	7.275480252827755401e-02
