# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
2.038014684388805335e+03	1.831415649144442170e+01	4.194749965924179924e-02	4.867848300499012424e-04	7.444831641498167452e-02	6.548965482711977286e-04	1.180248273931241876e+00	3.141772301022254573e-03	-3.415825431255610778e-01	6.968343388059168586e-02	2.193069573828412331e+02	8.120631178737498956e+00	1.036114291274951960e+01	1.848944619906970743e-03	6.343890959448944544e-02	2.241869418562674604e-03	2.945393305751033419e-01	6.258118520544568401e-03	-2.799627268107540257e+00	7.242282976996762545e-02
1.223992130083280699e+03	2.510946144928204404e+01	-3.522439744745793633e-02	9.635687363634286079e-04	6.488585947321703906e-02	1.307290500288073786e-03	1.250977429901125593e+00	6.886344570144746491e-03	-1.978484494095506419e+00	7.511961522574292505e-02	1.925278837433837396e+02	5.320778070516684721e+00	1.013851716292582239e+01	1.457197189113230854e-03	6.545460501214545035e-02	1.717730859608479661e-03	2.572195034749978348e-01	4.546160473884213599e-03	-3.493530158482075709e+00	5.418307405554410178e-02
1.869447293844502155e+03	2.117944566678212936e+01	3.309586526403039686e-02	6.124616588855827208e-04	7.436001311105082390e-02	8.249927236978236511e-04	1.216299460858993875e+00	4.024316229689611085e-03	1.000280163567309755e+00	7.863208520131151347e-02	2.506563047252265619e+02	5.764052788283499318e+00	1.031826669400486907e+01	1.254458981458637197e-03	6.829366321799017203e-02	1.493551749717961404e-03	2.841784962180926577e-01	4.026399903356750465e-03	3.567212992475359279e-01	5.773370154727651415e-02
2.390129931748719628e+03	2.174801693140659609e+01	5.366515185349466505e-02	4.999084474095601095e-04	7.547549720326519884e-02	6.721288848929778213e-04	1.182237931211110427e+00	3.207659990553502361e-03	-9.860147762830170914e-02	8.426836503553811197e-02	2.066694572924899376e+02	7.170684838525858140e+00	1.040990494730402638e+01	1.696700538636012516e-03	6.113535445197948448e-02	2.017934465833902576e-03	2.520865155916754974e-01	5.416124953192744812e-03	-2.778424898382056085e+00	6.815643010416869152e-02
1.780529302560929182e+03	2.053802078651573382e+01	2.576818019303118296e-02	6.006671623354644480e-04	7.166580727820276442e-02	8.099890954256178197e-04	1.194025516715466084e+00	3.977139036884002991e-03	9.701077617990132573e-01	7.337930596951380835e-02	2.406278355983504866e+02	5.489475748483918949e+00	1.032503712478136570e+01	1.366537412255887764e-03	7.376547287728900393e-02	1.594826046189874117e-03	2.757371181782476421e-01	4.164286706416947190e-03	2.897237075987521004e-01	6.159810871180439878e-02
1.740766728302641695e+03	2.540076228246965329e+01	1.578568601074524166e-02	7.191876073026568774e-04	6.797088903361356294e-02	9.730266048739283878e-04	1.222516005072816991e+00	4.955797960109210518e-03	1.452815467525523374e+00	8.265288994060095151e-02	2.943714446926708206e+02	8.584060586671089510e+00	1.025476045323787488e+01	1.193023266172279833e-03	5.244521008090877179e-02	1.463689157624477712e-03	2.620645553613190071e-01	4.178797465678942176e-03	5.308426783793955828e-01	6.561269034655460575e-02
1.833459113046732000e+03	2.033545359160948607e+01	3.162449895054360999e-02	6.179780855911792565e-04	7.657178535835855449e-02	8.312527477287988973e-04	1.218084802925928134e+00	4.005222255407044595e-03	-3.577956493991065301e+00	7.862420066248153316e-02	1.939569516117170451e+02	7.324269731569447828e+00	1.034318652005745776e+01	2.136657724656352425e-03	7.062347866157096810e-02	2.534396153612772633e-03	2.879307734170215016e-01	6.791613637021363774e-03	-5.444155301474091324e+00	7.574008624900149811e-02
1.876291988838106363e+03	2.146641765973670957e+01	3.541548303522584068e-02	6.544096588745308913e-04	7.855191743770595370e-02	8.793229288171517527e-04	1.225673631063145752e+00	4.202837858524660283e-03	-1.131641701022270796e+00	8.566332481455152248e-02	2.085514940865287770e+02	6.497282610284768722e+00	1.034938105014344956e+01	1.630373979494503800e-03	6.512326733074783047e-02	1.927576542567332064e-03	2.600957497058868917e-01	5.126665445272216536e-03	-2.699013711012435923e+00	6.526412962463676304e-02
1.734784679779856106e+03	2.319877196218979165e+01	2.689809592264626875e-02	7.372170634776096425e-04	7.580273609044287098e-02	9.925631676008283069e-04	1.231387457648667638e+00	4.832220666685697885e-03	-8.521852725615240987e-01	8.769999746979520450e-02	1.409762941925263533e+02	6.828059964481975719e+00	1.032394222694740549e+01	2.464155000990211810e-03	6.363794773733164045e-02	2.931162712031232763e-03	2.628792135497749483e-01	7.876226636802848360e-03	-2.135484936937629641e+00	6.619818429999275999e-02
1.860532359466173602e+03	2.384083980070392172e+01	3.803123990523907955e-02	7.160264965386646009e-04	7.681691137298982119e-02	9.635222171465379149e-04	1.235594737826495981e+00	4.671762506418720637e-03	3.006006208057901308e+00	9.160404968468464915e-02	2.173371586804503011e+02	9.797160394196149369e+00	1.032473788662737313e+01	2.116851433548273993e-03	6.137643318015112426e-02	2.660162578207925319e-03	3.712344803915385572e-01	8.164168320650170771e-03	1.543516274077692652e+00	7.065803189041645893e-02
