# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
2.052276394551468911e+03	2.028155705220800442e+01	3.718406091590182455e-02	4.949761403864118585e-04	6.852370390339579398e-02	6.578815696180598856e-04	1.083824597402438750e+00	3.450866603326424326e-03	-1.379347764408637378e+00	1.221756142132656153e-01	2.794876386183590284e+02	5.500484481807142778e+00	7.309955760346351639e+00	9.424103501142776012e-04	6.167953633722925155e-02	1.159905891719059190e-03	3.269184394484891398e-01	3.440428646507902918e-03	-1.511823359580191983e+00	6.421697898433949281e-02
1.936508015794251151e+03	1.800707420938727310e+01	3.789454317420438978e-02	4.579480533589511148e-04	6.738416754875269088e-02	6.089200994105981252e-04	1.060322042618055738e+00	3.170490008173523690e-03	7.054120863525476182e+00	1.072014871474120806e-01	2.788250133036158331e+02	4.313076605425631982e+00	7.334590039739251388e+00	6.965997846260143372e-04	5.760786306541484936e-02	8.501458932201812636e-04	2.865059987778633688e-01	2.458934305652466304e-03	7.654842501204102589e+00	5.074850284085340862e-02
1.930612008315405546e+03	2.020413907494762995e+01	2.849241145587598500e-02	5.004103312636270584e-04	6.550375445478816283e-02	6.666075986143884689e-04	1.064617267263709977e+00	3.524474629278894280e-03	-1.646447851241073845e+00	1.152536832212218698e-01	2.870206162632182441e+02	4.529492052152328974e+00	7.274705348201833566e+00	7.732218938793363697e-04	6.278229813122006286e-02	9.453526984890460059e-04	3.176711490928977866e-01	2.757828295521774081e-03	-2.557795332708806324e+00	5.524620331903581927e-02
1.780907397107092265e+03	1.989862387591454862e+01	2.175079978292076416e-02	5.613084577162895123e-04	6.876933674710820898e-02	7.465553479134108463e-04	1.121263703963061520e+00	4.002451904970044834e-03	-9.632671824346751288e-01	1.183093188340874624e-01	2.650271204791546324e+02	4.305231045467323270e+00	7.332729265924743167e+00	8.257900463043443308e-04	6.465031344285297743e-02	1.000044234527882638e-03	3.067994391661776343e-01	2.852709804337886373e-03	3.767181732536849931e-02	5.581509057532391127e-02
1.929132815441306093e+03	1.785812544393048640e+01	1.602003688385898392e-02	4.509712062790194624e-04	6.673053864967179449e-02	6.005814414564959128e-04	1.098304637491190450e+00	3.216859832220685025e-03	-1.556383457567040374e+01	1.028400960129711716e-01	2.590303068506004820e+02	3.477562579245030427e+00	7.347283684745072208e+00	6.333802248038935016e-04	5.999438150938514458e-02	7.671238828139275183e-04	2.838984345095085238e-01	2.181980708476533980e-03	-1.916164488063834526e+01	4.333528499038946658e-02
2.183253654192495105e+03	2.059756269970494813e+01	3.908154629633868449e-02	4.615087491165675653e-04	6.697937726454347707e-02	6.142795724708244526e-04	1.085099169941454722e+00	3.257541176120959479e-03	-1.679003560520489602e+00	1.200342797533906769e-01	2.508824127590956152e+02	3.836020668733056027e+00	7.325198311620155778e+00	8.263996738214398480e-04	6.785944597045831528e-02	9.848193607082714705e-04	2.918735918941565699e-01	2.718994918776826506e-03	-3.186978644153156015e+00	5.467915055567779126e-02
1.581847544940516400e+03	2.217254579011267523e+01	-5.114193164541288097e-03	5.812977451120940288e-04	5.709024278298819449e-02	7.808523970685494380e-04	1.094723899235766851e+00	4.476384726238929156e-03	-7.351966406225030060e-01	1.022738325737140436e-01	3.172125717590154181e+02	5.397057958043879111e+00	7.218548928799108921e+00	8.061966851687627812e-04	6.104942299474334921e-02	9.925591579603855030e-04	3.246525639895397330e-01	2.947486654660258758e-03	8.126550506335705748e-02	6.258465200980486975e-02
1.626178875448633107e+03	1.099406412301278024e+01	4.231456358087210684e-02	4.215839929587765142e-04	8.467143832708087792e-02	5.526810494352534875e-04	1.113590781390568107e+00	2.692039841024931792e-03	4.901455535278798625e-01	8.814292911632200245e-02	2.427519310357838833e+02	3.420592431382651455e+00	7.292063323132652819e+00	7.188433639297647304e-04	6.429924165916815759e-02	8.609180322416262656e-04	2.844490208121476793e-01	2.396767894434552199e-03	2.015352559619010275e+00	4.643624638817657468e-02
1.663650489106871646e+03	1.595114308653904445e+01	8.856409817252277120e-03	5.016428274831850062e-04	7.151803644841360497e-02	6.654043718963946214e-04	1.111576219899422346e+00	3.485093467114745627e-03	-1.498283913397234812e+01	1.007459807892316511e-01	2.288163604476559954e+02	3.993825603176956118e+00	7.183970610429118331e+00	9.299824405604807708e-04	6.706984970423610082e-02	1.111695395008810167e-03	2.942623392901756452e-01	3.090552139436899409e-03	-1.767820856123465489e+01	5.586740912489520511e-02
2.016478666175225953e+03	2.013270057461103235e+01	3.184831954301593077e-02	4.833699650928076851e-04	6.629097066453422393e-02	6.435099548741877572e-04	1.068688679756722326e+00	3.392950485017175773e-03	-2.766328069334288653e+00	1.165842400272067841e-01	2.402137309086285200e+02	3.290798629484533055e+00	7.389537565538442543e+00	7.169348892741137826e-04	6.531107459661875114e-02	8.484084411430673194e-04	2.690537301416754956e-01	2.306676694244508361e-03	-2.454629262324452554e+00	4.725717895574355759e-02
