# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.757536350865484337e+03	1.870203709175693874e+01	4.089711534179990560e-02	6.068665174149257512e-04	7.822988342631480296e-02	8.140598504985463793e-04	1.170152854402149556e+00	3.802794556606881211e-03	5.469788846789390035e+00	7.684128720351740549e-02	2.094370725593377358e+02	6.263108222267391945e+00	1.092192004726906518e+01	1.571685621873616587e-03	6.599528284350526797e-02	1.878440126248535598e-03	2.805907488814629036e-01	5.096440209649319431e-03	4.929219031850376354e+00	6.069104338822811640e-02
1.766133515700719045e+03	1.850933687633596492e+01	3.672364135861712342e-02	5.940929300080617214e-04	7.777579071109735898e-02	7.971950716484727450e-04	1.170935172150527670e+00	3.734954109887872638e-03	1.083712533186850235e+00	7.538706859912584768e-02	2.519093357872058334e+02	6.059992000779185872e+00	1.096359491009157949e+01	1.300627084685831211e-03	6.759948935771739609e-02	1.546520985332343291e-03	2.791614967326411789e-01	4.158350717016315139e-03	3.876412905934847886e-01	6.069380247883231910e-02
6.735339134177347660e+02	1.459591662736739615e+01	-1.086828733788777063e-01	1.347748368691821606e-03	8.514079238903619895e-02	1.801550678869491507e-03	1.201809642535568656e+00	8.222868553506063397e-03	-4.712100430319672739e+00	6.623944621072676286e-02	2.274327951112609014e+02	6.499039021730819599e+00	1.082224671399644045e+01	1.486942004189540202e-03	6.562163025846541597e-02	1.786620601111572892e-03	2.880354115668128934e-01	4.897284190944772159e-03	-7.007934121171013331e+00	6.141004315981402756e-02
1.758885389282293318e+03	1.233297364382686823e+01	4.388050122084965338e-02	4.157163850776685932e-04	8.109451899320146984e-02	5.552565884722409457e-04	1.111300015851472311e+00	2.484985773397082372e-03	1.765896354931368317e-01	5.544299133082294939e-02	2.609403648311533175e+02	8.744445570597962458e+00	1.094986809127491156e+01	1.607628559140490904e-03	6.055130547084211501e-02	1.934111408161437668e-03	2.672294394064875234e-01	5.305106565358120099e-03	-1.043588795299801308e+00	7.886107622428556452e-02
1.750906058582573223e+03	1.611911303317731381e+01	3.900227004976007661e-02	5.219546939349142345e-04	7.768933752052534225e-02	6.990628840276857676e-04	1.118818990220713738e+00	3.199330817400902402e-03	6.498212530857124802e-01	6.785813701913301355e-02	2.328163915166250604e+02	8.153901873036872416e+00	1.100612700162805169e+01	1.714317900650359989e-03	6.203167271012904882e-02	2.072511862042048392e-03	2.824121502071114120e-01	5.745419283294716552e-03	-5.065775319162237889e-01	7.286681521291001051e-02
1.760008343128838305e+03	1.551273970238185385e+01	4.253979953275708464e-02	5.025138779338779449e-04	7.808964088324403530e-02	6.725748881548542423e-04	1.109219845132532800e+00	3.057403236447778661e-03	-3.324996946536994402e-01	6.621469594948022064e-02	1.980323678502571738e+02	5.969515279674704189e+00	1.101512881782998576e+01	1.755422181310741349e-03	7.091751789173640630e-02	2.022656371402613371e-03	2.483889212577271854e-01	5.179890708841007087e-03	-2.665850501131029393e+00	6.847069878218320360e-02
1.710378920071439097e+03	1.641314726998229290e+01	3.457566802976560355e-02	5.447931718795312375e-04	7.782228250129286096e-02	7.300330245607301264e-04	1.134619526271205991e+00	3.363134048014961193e-03	5.718027524036068954e-01	6.852526884890329517e-02	2.506858189730389483e+02	8.709656914431297636e+00	1.097535134214993668e+01	1.819759166778407277e-03	6.540508187601706824e-02	2.160401511481135819e-03	2.673956470299827526e-01	5.788191239245039400e-03	-5.489392532985439832e-01	8.629797609754641385e-02
2.011710229843823527e+03	2.276117947709563438e+01	5.622169163284313625e-02	6.591387862484861075e-04	7.982718236385047406e-02	8.827505289382064566e-04	1.156158257108675036e+00	4.061115815678455893e-03	5.748347457023137430e+00	9.711351856938738036e-02	2.378542150622755287e+02	6.985273212630558781e+00	1.106125250879701305e+01	1.445442788076373598e-03	6.219091348707465883e-02	1.740949250831060014e-03	2.765749996179003301e-01	4.789193021686872533e-03	4.559132441786815093e+00	6.354818709720132242e-02
1.080428576468621031e+03	1.536982056211084924e+01	-7.917976471359217464e-03	8.678586392576214444e-04	8.342435695094084502e-02	1.158568582995884652e-03	1.138546128507404331e+00	5.185988933409440768e-03	-1.387304140431044219e+00	7.059729604803287317e-02	2.267428662668446009e+02	5.462513608212390182e+00	1.085457960553669565e+01	1.283648805093022278e-03	6.601721235646770825e-02	1.509687679451119074e-03	2.562841885233604344e-01	3.981140290474052996e-03	-3.362170904477879585e+00	5.634338439716015529e-02
7.907162740208457308e+02	1.109922607783507154e+01	-7.528754234562023973e-02	1.053063272911324748e-03	1.023269517736423856e-01	1.398680869759196324e-03	1.330057407020293292e+00	6.219150729201618905e-03	-3.350288604773134615e+00	6.057908599623169216e-02	2.408616381355556086e+02	5.967686196182953928e+00	1.081484166445087425e+01	1.330881464456784135e-03	6.678624743947600417e-02	1.571835797564465802e-03	2.653844180883150883e-01	4.175278021732771981e-03	-4.256387719503488043e+00	6.096590820589718046e-02
