# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.968582002861491901e+03	2.290325088301761625e+01	6.011709638840151415e-02	7.071348070760948620e-04	8.340416550775672788e-02	9.515556663791051957e-04	1.187572445004186461e+00	4.158152345675742399e-03	-2.932895709457201239e+00	5.903532061716868645e-02	1.606510770946457001e+01	1.299883602708805430e+00	3.158307964157953052e+01	3.848183856893577781e-02	4.335407574842279343e-01	3.235331644255472899e-02	5.924481697553451998e-01	7.240639054667384611e-02	-4.321787082011296910e+00	3.824438965571382715e-02
1.901807052125395330e+03	2.732848101825991094e+01	5.225669713519948828e-02	8.150951170116754697e-04	7.798962575875063863e-02	1.099982276639241679e-03	1.176262332702564750e+00	4.929288087019727781e-03	-1.763659512135530516e+00	6.460099051602184728e-02	1.739880278744610820e+01	4.465886911336316878e+00	1.008435150267992952e+01	2.754914161252967897e-02	1.120658054179606289e-01	2.684114997676609674e-02	2.149105421386636738e-01	6.066283040716280439e-02	-3.039771893963262084e+00	5.687764038721576654e-02
1.855819221448941107e+03	2.181111723419472526e+01	4.928527098458185957e-02	6.406345831354396270e-04	7.503191191112064395e-02	8.660025185741915569e-04	1.172756522825172842e+00	3.942488076043022642e-03	3.603240301889095942e+00	4.893802805089039060e-02	6.020689071375815615e+01	1.277073235625266179e+01	3.114547973512212664e+01	3.386083707047712887e-02	2.180356852639179777e-01	4.514940801836066914e-02	2.846041840985929383e+00	1.964561834536200091e-01	2.797289279588068833e+00	6.171280903845918070e-02
1.809227077487304996e+03	2.730481350685957054e+01	4.470276138231616542e-02	8.727794259449038732e-04	7.960127256559711151e-02	1.179651066278744956e-03	1.245601130027895964e+00	5.382033884222200276e-03	-9.759680834634539837e-01	6.324450515895936598e-02	1.804667756336177931e+01	4.008246494361078938e+00	3.134971039447452412e+01	3.868097223882151908e-02	1.990673006072492257e-01	4.147699788401519594e-02	5.180687659706467718e-01	9.881486010335022163e-02	-2.349894186564469578e+00	5.862055550699096784e-02
8.334656477120478257e+02	2.690703508176331127e+01	-8.604529618968700944e-02	1.945720562943152989e-03	8.304129841499079123e-02	2.633181127433456212e-03	1.343655294391660870e+00	1.222223283579164203e-02	-6.192039967370717157e+00	6.200239876669227240e-02	3.383767249642662733e+01	3.323463512063077996e+00	3.139894373019072660e+01	1.258721508634974735e-02	1.532951586021931989e-01	1.420014434476495925e-02	4.853154444329850770e-01	3.533883515287079835e-02	-7.656181659904103043e+00	3.766105680094421204e-02
1.634666257737376782e+03	2.445269726450072412e+01	3.908915384978259994e-02	9.160238796264376284e-04	8.419616651608625990e-02	1.236127149585608282e-03	1.275769659505846310e+00	5.563351908257405283e-03	-4.924664854979229345e-01	6.007756811871001190e-02	2.008503744489638621e+01	3.289316023971316838e+00	3.137693292936482337e+01	3.768699805437094458e-02	2.549675001309535394e-01	3.894461026239353502e-02	5.865411323252985865e-01	9.085364159417645691e-02	-1.638492454782296770e+00	5.856071012571113787e-02
1.820558197760497933e+03	2.237960552700614514e+01	4.799865458543359914e-02	6.859853621521544691e-04	7.674137466308487976e-02	9.261588105026528992e-04	1.167818155197064556e+00	4.165926082963514882e-03	3.961158438158319389e-02	5.203455652738224468e-02	2.989561777524778563e+01	4.128966154421470414e+00	3.176955608627822514e+01	2.466884529354844424e-02	2.141562589550237705e-01	2.790962467756857510e-02	6.923642659743907135e-01	7.008606945229398089e-02	-1.019141560751503750e+00	5.514334892858567538e-02
1.995206532590558936e+03	1.838968190831625193e+01	6.481287249258914362e-02	5.639129411351346318e-04	8.394435985337805883e-02	7.586530130762534881e-04	1.189976041893870295e+00	3.308924243479596274e-03	-2.534199578998324043e-01	4.775134652199031909e-02	2.067539678134792425e+01	3.229391737425210351e+00	3.119302381610675567e+01	4.860058779238795451e-02	3.643283947476537166e-01	5.327119213879839832e-02	1.047453146293949811e+00	1.310259138083738062e-01	-2.138662137635959581e+00	6.169803361836670441e-02
1.646965823806173148e+03	2.295331882607192853e+01	4.552744270507908669e-02	8.441740221366711297e-04	8.317073413394968084e-02	1.136825838168654002e-03	1.203243188368749994e+00	5.004589948360997631e-03	-1.541816205566648446e+00	5.826970396191025192e-02	5.178432807027616747e+01	1.056494763488459121e+01	3.105615532797425615e+01	2.253297530294818760e-02	1.492312363939877207e-01	2.959805137739757522e-02	1.464690748093301798e+00	1.110160564017297763e-01	-3.224083781674345506e+00	5.137798576700675773e-02
1.882276329669633014e+03	2.369474642062410652e+01	5.773035919749777700e-02	7.650095358293066859e-04	8.340098451839919602e-02	1.029629186904167928e-03	1.192295817711053640e+00	4.507715692406450564e-03	-1.066984573046306117e+00	6.086656354458756801e-02	2.414040777190325571e+01	2.959888776724025394e+00	3.120759968321886291e+01	3.421969921089840910e-02	3.322554719711502957e-01	3.827288223800340977e-02	1.035942344587779562e+00	9.592369064697764403e-02	-3.219765565861647971e+00	5.126114561411273390e-02
