# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.158484004017528832e+03	7.228543781043688554e+00	3.486570869247449661e-02	5.147977471021539025e-04	1.107543847727342906e-01	6.609180122794946176e-04	1.186840699972695257e+00	3.002762233555423231e-03	-1.842974125603253244e+00	8.195693788253720358e-02	5.245599701490770030e+02	9.954115636428502611e+00	6.203921610430881195e+00	5.716912603415269132e-04	3.953314370917420523e-02	7.216313417500924482e-04	2.522963498126438164e-01	2.274953733981252210e-03	-3.491520829109471702e+00	7.927703409892332409e-02
1.464873624869547029e+03	6.821077346100696381e+00	5.547183292973451724e-02	3.698725882895455893e-04	1.068564086721790207e-01	4.765412795838405930e-04	1.190832999581574292e+00	2.202623354537145209e-03	-6.758409402714442293e-02	7.343689814846204866e-02	4.205255444205828894e+02	9.152207408038744774e+00	6.268200757749236018e+00	6.405167638075758268e-04	3.865587031206581953e-02	8.095139601305230328e-04	2.491321249834691498e-01	2.560444020469964093e-03	-1.284080976402419472e+00	7.144740720360441555e-02
1.511972273196965034e+03	7.674033295751567785e+00	5.597115655881502311e-02	3.886324191858827573e-04	1.032014062425991585e-01	5.023379052748296525e-04	1.192810657494319138e+00	2.358773453731708228e-03	2.213249448489787774e+00	7.862455951323298053e-02	3.453414031889746525e+02	5.736203288015017776e+00	6.255119561315619414e+00	5.854151638699982372e-04	4.522790932706347022e-02	7.177964689145892698e-04	2.301659673362391190e-01	2.083447177967382141e-03	7.617240195576163719e-01	5.811772962469900078e-02
9.279017854748432228e+02	5.660267116596365611e+00	-4.037569804905611313e-03	4.945168356276064643e-04	1.090098177477403091e-01	6.363491580984708676e-04	1.215444496516188799e+00	2.960093402132341327e-03	-5.244287225324898438e-01	6.210603725945191417e-02	4.917278373450203048e+02	9.254190446353970145e+00	6.123952136324443352e+00	6.011016937226114094e-04	4.164463009546053723e-02	7.523262465016450438e-04	2.474718687939724826e-01	2.309604849769045318e-03	-1.298719422058878470e+00	8.001580379263982523e-02
1.633056690604575351e+03	8.411445916939310763e+00	6.201480339847723067e-02	3.947165413088167063e-04	1.032730247733977813e-01	5.101174376768077010e-04	1.188955956773961375e+00	2.389106885211167170e-03	2.122579777542341062e-01	8.639029669118815369e-02	3.916786559563871037e+02	6.018544094949549894e+00	6.293163486574828269e+00	5.096230985661924897e-04	4.244506158987569611e-02	6.228966949545575041e-04	2.104906423496807344e-01	1.788596225584676959e-03	-7.221313238726882744e-02	5.996696519544350568e-02
1.217962636623100934e+03	5.909459833085332292e+00	3.893924148455050332e-02	4.104483344720091689e-04	1.134856951461228891e-01	5.260934187848321630e-04	1.212342164322474103e+00	2.401889211520065286e-03	-3.755007804143120076e-01	6.866743662666839609e-02	4.262726267670129232e+02	7.885192544224067568e+00	6.173136281992719354e+00	6.080542833447789711e-04	4.255806263293181874e-02	7.540207943539084913e-04	2.348570076095498615e-01	2.251700707102594502e-03	-1.108546421535697490e+00	7.284952809817363262e-02
1.611537808531980545e+03	9.149755492347878771e+00	6.160448231938574215e-02	4.242113481306106779e-04	1.008017030134523290e-01	5.493509456283856987e-04	1.184310663424133381e+00	2.592050114926442318e-03	5.518186990754555765e+00	9.099454753160715614e-02	4.328089883582948119e+02	7.115986251626574166e+00	6.315110763582708842e+00	5.273538844066125511e-04	4.151527192050346454e-02	6.538400854264431964e-04	2.284833444353128462e-01	1.949285794304648350e-03	4.079363048486185583e+00	6.497466492197982724e-02
1.579806959054019217e+03	7.968439039381225442e+00	6.278098852840914568e-02	4.003996569214616314e-04	1.068043371003481040e-01	5.159437013544745411e-04	1.193909198042579778e+00	2.389543988249219486e-03	-1.342139340118676083e+00	8.562700000739845163e-02	4.930599256342224521e+02	8.312249757521028570e+00	6.284216057524536936e+00	5.263142501679014254e-04	4.103328284056529524e-02	6.656443453076218639e-04	2.672777513148973938e-01	2.117944415295779179e-03	-3.116316791874973458e+00	6.656933482743122854e-02
1.562230521964864920e+03	8.050501260441306428e+00	6.254598748631533256e-02	3.998541388446946905e-04	1.044218573073206757e-01	5.157876383541637726e-04	1.159553170520381205e+00	2.362826004493057564e-03	1.399766133961924508e+00	8.496090903669895056e-02	4.003936839618793329e+02	6.701540928180307333e+00	6.291130725216383723e+00	5.742348519838597282e-04	4.417837830137128635e-02	7.071367683808585337e-04	2.316994513487241336e-01	2.074058079670992611e-03	8.004530483342642277e-01	6.558473220957831973e-02
1.230236862943494089e+03	6.925349848335313752e+00	2.614723692518946055e-02	4.189025718595319725e-04	1.004354351182613209e-01	5.427595343851458060e-04	1.192474346782133710e+00	2.577647333893056617e-03	1.199516006137579138e+00	6.830982050061326638e-02	2.521642589900480118e+02	4.170608146401627359e+00	6.138090633745830083e+00	5.803012176157524302e-04	4.464089400328333929e-02	7.040760871822075110e-04	2.110856902190622886e-01	1.990250636783757500e-03	3.075990452158111066e-01	4.419037643197643722e-02
