# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
2.273965685501636017e+03	3.774721204353191695e+01	4.489949351031116698e-02	8.372807868291962325e-04	6.936182405448271249e-02	1.127971386952753658e-03	1.117603924371693758e+00	5.425516979620007528e-03	-6.173048393643968623e+00	1.354539364495218889e-01	8.948083030015683903e+01	3.901399902751846227e+00	1.323973504202124651e+01	4.275644554905306920e-03	1.228306726084995443e-01	5.081023276935309370e-03	5.188878555239484491e-01	1.392947977336219875e-02	-4.917233973204116815e+00	5.333413138816424370e-02
1.847962400070017566e+03	2.633007348694516736e+01	3.281777269981395878e-02	6.694410942840013992e-04	6.469171401750861694e-02	9.036571214390021764e-04	1.078966004784864596e+00	4.402169943797722314e-03	8.155119185478234556e+00	8.793591584540733086e-02	1.334729250395979818e+02	4.724881265640416217e+00	1.321016587147069643e+01	2.967080950531695432e-03	1.085360001404427899e-01	3.676800040185456125e-03	6.054596521203777781e-01	1.110042244939803482e-02	9.879703712724115405e+00	4.967439680934862545e-02
1.903095875585786189e+03	3.649783004904307404e+01	3.494309535052902982e-02	9.369901204973763581e-04	6.714149168242609933e-02	1.261321572304384148e-03	1.053222411678491399e+00	5.967246239625170236e-03	-4.024836719475417823e-02	1.309681112145045512e-01	1.867101186698824051e+02	1.495512945812741989e+01	1.336057119252514980e+01	6.825337090984768228e-03	1.144612433134293838e-01	8.881636757971357599e-03	1.041544698692349780e+00	3.296329595231057424e-02	1.845717518325164175e+00	1.120641285693635969e-01
2.098128753179964406e+03	2.623397142935897364e+01	4.429976741533071111e-02	6.332726334997531344e-04	6.960456691884726876e-02	8.521576087592810283e-04	1.090738141409510753e+00	4.040605532763876483e-03	2.805708848911656617e-01	9.639663290389229033e-02	1.047309114419775540e+02	4.084864451098342286e+00	1.339993530377389952e+01	3.793604229109366795e-03	1.226214560559534539e-01	4.544239053391328081e-03	5.436361677815484406e-01	1.266233192550788450e-02	1.667684794831434836e+00	5.401005642108792915e-02
1.980742322778947937e+03	3.488990986807615968e+01	3.176378861867783926e-02	8.453069805698391805e-04	6.602050807785721231e-02	1.139576122612685196e-03	1.070040718763147769e+00	5.477197584009173108e-03	-1.354275191855815130e+00	1.207241127712627149e-01	1.131612253974299023e+02	3.866661196775337483e+00	1.333530591726878001e+01	3.363374738448454866e-03	1.245810378114407257e-01	4.047941502758227623e-03	5.697515503203259835e-01	1.140734912449020179e-02	-2.268232483863548588e+00	5.051611159029144316e-02
2.052520615259813894e+03	3.939692907694644219e+01	4.443978526145710845e-02	9.731578283003845461e-04	6.964701114250687608e-02	1.308663151943368751e-03	1.074299152396574142e+00	6.154517665190069667e-03	3.353096574578757760e+00	1.466050018718805248e-01	7.777763518367231654e+01	3.844449952376560287e+00	1.338868086663202561e+01	5.753376501494262933e-03	1.450827995526894898e-01	6.788816305056865653e-03	5.940097653964409030e-01	1.850516008722100092e-02	4.661725771486416647e+00	5.895817533170558122e-02
1.483951993153424837e+03	2.772849215770705555e+01	-7.111316800824170337e-03	7.752340122057252252e-04	5.731026917585486935e-02	1.052255678826610578e-03	1.083790124667501020e+00	5.427029232507729964e-03	-2.391032404964031077e-01	7.763440617367856067e-02	1.137693020536422921e+02	4.392953382709000820e+00	1.320455536552198694e+01	4.111077868642104734e-03	1.325228169260000699e-01	4.846870389817493907e-03	5.371201458748352531e-01	1.313366997878066475e-02	3.248848712758765633e-01	6.442871456263910002e-02
1.989943541145412837e+03	2.688858693679810230e+01	4.215964849009937870e-02	6.943675431502598907e-04	7.059029959176724156e-02	9.336934942170345723e-04	1.090455620402083659e+00	4.398997199794946189e-03	4.381455772684857419e-01	1.008122014246090603e-01	1.178492304689013821e+02	4.421950133725433219e+00	1.342369694625590704e+01	3.691453701629568603e-03	1.240659121155831407e-01	4.423114247571314703e-03	5.513737633578519315e-01	1.233903112689199721e-02	2.357789871752797861e+00	5.875797331540304203e-02
1.506861814654180534e+03	3.392661389577938280e+01	1.893231498776189875e-02	1.345311912274047396e-03	8.191581479066449567e-02	1.802940112680751720e-03	1.213895811539389191e+00	8.414693677500389990e-03	-3.908585000914858387e+00	1.447284326795859333e-01	6.990619124755292546e+01	3.827427841225703009e+00	1.336970875229385314e+01	7.370424187777837970e-03	1.443192532826463870e-01	7.343808246952847341e-03	2.990978931786618666e-01	1.691479271056038625e-02	-2.422642228398313780e+00	8.646784247589592298e-02
1.810042720574143914e+03	3.694165462133678801e+01	2.913295098750883980e-02	1.079028502067589431e-03	7.262007618196975045e-02	1.451037302567373139e-03	1.131634805164141611e+00	6.883057511287045405e-03	-3.280205648638375049e+00	1.401416908941424677e-01	1.018891692021893078e+02	4.541161005817412111e+00	1.330484443110410098e+01	3.886556998015176789e-03	1.110097622782947324e-01	4.714406913912923616e-03	5.306131347694960088e-01	1.345029835146533542e-02	-3.101354674517830201e+00	5.391970326873062741e-02
