# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.891204240880104635e+03	1.280353908956631415e+01	3.954615248687488177e-02	3.789196738657012176e-04	7.638112200693512877e-02	5.009243595912802856e-04	1.151267713363183898e+00	2.611586182695898716e-03	1.253882639468778759e+00	8.720176932988533969e-02	2.823563107639425311e+02	4.334501194909269550e+00	8.328794584925278244e+00	6.607513244838991717e-04	5.456003319988789874e-02	7.836782139342434762e-04	2.353635366467869416e-01	2.300481304449445309e-03	-1.509577516288871601e+00	5.193471123062192579e-02
1.686116215946413831e+03	1.089466430607643055e+01	2.390667478648955679e-02	3.440609997338551986e-04	7.280678482443661559e-02	4.563988953248287648e-04	1.163426208303000919e+00	2.448491750983216707e-03	1.459236906987609217e+00	6.893972550517020459e-02	2.565366953827260659e+02	2.751391583745267599e+00	8.236668632265741863e+00	4.658299648084569919e-04	5.505127651228754193e-02	5.564372428568054247e-04	2.427053713248395472e-01	1.604288916290727476e-03	-2.462660287213260801e-01	3.312369822710478640e-02
1.520839427605981882e+03	1.052572425283563540e+01	6.079912451274864515e-03	3.797169738750865256e-04	7.497640337473494843e-02	5.030271874921544723e-04	1.191715981558366666e+00	2.710228094941959966e-03	-4.905307382515407433e+00	6.863243686469498728e-02	2.924103387607816558e+02	3.655204440051218029e+00	8.269208654303856321e+00	4.731340762568915352e-04	4.867972923479516045e-02	5.754491457788398585e-04	2.399907599469322805e-01	1.727575526518885856e-03	-8.648647150474808143e+00	3.801277663805222029e-02
1.123003092099147125e+03	1.311066354812277979e+01	-5.074768873318280527e-02	5.235849258512191573e-04	6.171794400679261883e-02	7.022123684327054782e-04	1.243906612842269777e+00	4.261505337576419576e-03	9.692413270555770843e-01	6.333678582224283593e-02	3.222487129130953463e+02	2.856619485885727006e+00	8.121153310333236064e+00	3.742719552647031907e-04	5.447580669901522926e-02	4.579295892552650107e-04	2.788769335773312874e-01	1.384603772447078399e-03	-1.430370932556803698e-01	3.088733360789858162e-02
1.094328401400676512e+03	8.199900697562846119e+00	-1.885906057180189097e-02	4.725619811527095654e-04	8.580801397553294851e-02	6.207521819020138734e-04	1.240658468832207317e+00	3.246383153099335547e-03	-6.388339818707478024e-01	6.358868203651177331e-02	2.876691510875205040e+02	2.734863711493688232e+00	8.170823161008055280e+00	3.838701114100699402e-04	5.256531660788295313e-02	4.731466115677501359e-04	2.866973829838898591e-01	1.489138867245043884e-03	-3.869558278789452022e+00	2.744569415867640153e-02
1.826161973935911192e+03	1.094511002069524785e+01	3.144886554482122232e-02	3.250083143965383742e-04	7.411788012917300272e-02	4.307141477641425117e-04	1.172624184371169331e+00	2.305469867044710863e-03	2.892736437774733105e+00	7.075805286539113559e-02	2.438607783548953023e+02	3.216541047392019514e+00	8.264645514115423808e+00	6.659159214704020403e-04	6.357025657600907931e-02	7.814953882591454265e-04	2.608105197260352504e-01	2.273474219656164506e-03	8.421182636712398750e-01	4.313575369146619570e-02
6.198765094993658522e+02	6.350330066952596830e+00	-1.852278517816383085e-01	7.362276321381113842e-04	9.742672953390600632e-02	9.592136483138247096e-04	1.357123372201821665e+00	5.088332376209381454e-03	-2.928706654717646352e+00	5.686529463355888270e-02	3.042144799318572836e+02	2.674762813206251533e+00	8.033784297688187692e+00	4.254733759745733574e-04	6.078856319471479669e-02	5.061474116345602908e-04	2.575412263152668246e-01	1.404025168724560083e-03	-4.501095141208347528e+00	3.556597362187789713e-02
1.796779341457463488e+03	1.016340472616395907e+01	3.406136380943108194e-02	3.218198759664890585e-04	7.758700966385742581e-02	4.249447021250332061e-04	1.147372455119879398e+00	2.195072183913601531e-03	-8.720827163215103539e-01	7.090528318706004751e-02	2.825240084022809697e+02	3.297721244801523177e+00	8.313988539327848315e+00	4.413736907341940757e-04	4.837441413870812584e-02	5.327651838288039983e-04	2.274625118675120961e-01	1.576358255865114178e-03	-4.343190825699809743e+00	3.529377881392380123e-02
1.230517096086918627e+03	1.070643260832271970e+01	-2.357700754586604039e-02	4.250351588854588657e-04	6.698625474901484522e-02	5.667251857367016461e-04	1.165603728504170933e+00	3.159887312997589331e-03	-8.323278826086476512e-01	6.008704931921960563e-02	3.021812651013360664e+02	3.317068247925400559e+00	8.134459584732200099e+00	4.570596115735199648e-04	5.361378166489131486e-02	5.581494290218555563e-04	2.702542383101962931e-01	1.673523208843850094e-03	-3.947262141592736917e+00	3.600177337581726700e-02
1.252014769991703133e+03	1.222247270793542384e+01	-2.952406608596036541e-02	4.856082026482610222e-04	6.823511824886731303e-02	6.474280327686702868e-04	1.221927248135191491e+00	3.705292257985684252e-03	-2.524485757524952856e+00	6.879933944163971193e-02	2.528028680899436438e+02	3.283174285962802585e+00	8.171409610236601395e+00	5.828239256481814769e-04	5.661113784963443807e-02	6.945713949774411089e-04	2.440341707085602607e-01	1.962238585164451880e-03	-4.964163492473399941e+00	4.109037235974658669e-02
