# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.609742214081946940e+03	1.910002114395284423e+01	1.746335721635709076e-02	6.432903559569345302e-04	7.457557106650435086e-02	8.666872806146141105e-04	1.227175522355221426e+00	4.242438161639511957e-03	8.421979129672533260e-01	7.073315293250198588e-02	2.021318098204109219e+02	6.370306125303624611e+00	1.158514774264019387e+01	1.643632343091384852e-03	6.705328182950766325e-02	2.022357978772709817e-03	3.448874755928458269e-01	5.855255111247206941e-03	2.325046563127310673e-01	5.436626522736457551e-02
1.782047382347387838e+03	1.949858198375561358e+01	3.104378776938917020e-02	5.900745927386589389e-04	7.406147127800279117e-02	7.931039270002433576e-04	1.145328950243261756e+00	3.753216819888020080e-03	-1.034486067848229274e+00	7.535651602215588662e-02	2.353834363655549566e+02	1.192091938428913167e+01	1.160429210550932666e+01	2.487943778888426685e-03	6.462572670713856438e-02	3.153049504442548712e-03	4.227046638809178192e-01	9.986243394808719254e-03	-3.886578075845062763e+00	8.333121671008913989e-02
1.856150568024073891e+03	1.910004015607249883e+01	3.759051151627332971e-02	5.717835002656536337e-04	7.625517666998105071e-02	7.676458835150945948e-04	1.155982109908191280e+00	3.603507833415444447e-03	-1.196334933849235949e+00	7.639337792021283491e-02	1.979330494293222102e+02	7.304042022282611235e+00	1.170485533494263208e+01	2.169214993704600847e-03	7.361753156521197439e-02	2.583490789673529176e-03	3.076877611351847008e-01	6.982053592760300263e-03	-3.735436110870179682e+00	7.593433279903792632e-02
1.827497158865652864e+03	1.640726410220236886e+01	3.552053696945511180e-02	4.974950939528705821e-04	7.613643098621919458e-02	6.690837323947452240e-04	1.204475845181909310e+00	3.212537568525969476e-03	1.901404549445709080e-01	6.346590480276637081e-02	2.308051835529073514e+02	8.471899180936231843e+00	1.163293433797447740e+01	1.921245316681820118e-03	6.736363304215897685e-02	2.367132207030669174e-03	3.499800511694756699e-01	6.878653235990115668e-03	-1.834089383303423526e+00	7.195751969828700911e-02
1.815246167669212582e+03	1.675349297034049556e+01	3.572051851527665439e-02	5.240902683980899453e-04	7.798937387093428375e-02	7.042871253624139729e-04	1.217496115432262771e+00	3.364917865530835193e-03	6.138549190287549973e-01	6.651064017689763130e-02	2.396303191675844175e+02	6.543785759870297980e+00	1.166655231612495491e+01	1.338363475135112644e-03	6.269953004534549457e-02	1.636968108366185963e-03	3.084427133208207938e-01	4.660229178837736394e-03	8.850083273052647415e-02	5.563841311371794246e-02
1.475675410952629363e+03	2.015909518537154810e+01	9.882381303468945263e-03	7.774850561985234424e-04	7.817299214039907795e-02	1.044870514913257258e-03	1.223016832674577170e+00	4.999123874059707706e-03	-4.515914586119019525e+00	8.002183683203176190e-02	1.349470662094329327e+02	5.198039528551126054e+00	1.164521481664233171e+01	2.467078667282732694e-03	7.883315726142121893e-02	2.876861128423901810e-03	2.940012247838552084e-01	7.513787441243171411e-03	-6.951127866645315123e+00	6.052681496018919027e-02
1.602940269549508230e+03	1.809016179783648326e+01	2.634564044744668737e-02	6.360715674517128859e-04	7.741410075208815522e-02	8.549292205127585927e-04	1.211565939973768158e+00	4.087404575565704683e-03	1.112153921988964012e+00	7.132932892738914898e-02	1.861505692286158933e+02	4.639697869630804661e+00	1.163690813528500634e+01	1.521339011329116923e-03	7.521017319712078320e-02	1.776768688780040349e-03	2.823696212582557652e-01	4.646576685318048322e-03	4.247986468423710360e-02	5.245449685784778909e-02
1.931380453226620375e+03	2.411296698440793662e+01	4.015941964856895724e-02	6.829794562077781597e-04	7.519879290426527418e-02	9.191260995703418079e-04	1.204696309696963841e+00	4.438079331195708167e-03	1.843493659822071029e+00	9.162784489815473110e-02	1.820145728214887981e+02	6.176811316512551109e+00	1.166673371799971903e+01	2.121284169255557243e-03	7.740430598419334451e-02	2.491770183448631642e-03	2.998958352236035796e-01	6.581423176660297809e-03	1.315712413122544611e+00	6.944245129328056876e-02
1.225840629461300068e+03	1.423299253023380295e+01	-8.008147989635398117e-04	6.756573795391046522e-04	7.979416438092036545e-02	9.056441633985612199e-04	1.178404184623823125e+00	4.209442861551583419e-03	-5.400431667586093054e-01	5.981729036872003580e-02	1.736505590502685550e+02	7.044131697365628497e+00	1.167975739629776832e+01	2.792284341117586347e-03	8.575346471772138379e-02	3.302187479414214755e-03	3.460661395190797740e-01	8.848077807340979858e-03	-2.953469591394108029e+00	8.142187305128861796e-02
1.853126240891555881e+03	1.917865471725591320e+01	2.141902645665737237e-02	5.769657347120059994e-04	7.653142002590464232e-02	7.748664097684433835e-04	1.170730325019944340e+00	3.656111446647348964e-03	-2.074095246987048569e+01	7.635667877527310687e-02	2.047940359628602778e+02	6.808369798368431702e+00	1.171111592158578851e+01	1.922453416218992180e-03	7.198094167037681623e-02	2.273111986676172157e-03	2.884939531094179443e-01	6.060344984777490951e-03	-2.658905132952282102e+01	7.196680121581039424e-02
