# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.400312901502665454e+03	7.189849909798225802e+00	3.992353542855262699e-02	3.613403560427315723e-04	9.507912860658715437e-02	4.695181453869319717e-04	1.128142199934974776e+00	2.195728815723218662e-03	2.023615765004755040e+00	6.742731140632285403e-02	4.124332283345839301e+02	6.239327025370601021e+00	6.525676026709373190e+00	5.241247218901021101e-04	4.465551404209621572e-02	6.462382982852179656e-04	2.365533037387966553e-01	1.902871391414112916e-03	6.164856561431004689e-01	6.099005143307874993e-02
1.251130434769684143e+03	7.185832944198013550e+00	3.151375771682130011e-02	4.139520590393417580e-04	9.715255364005213889e-02	5.361345626187420275e-04	1.087300195533172475e+00	2.423596648180227024e-03	-8.266881083151373932e-01	7.075654027917772926e-02	4.966177198813646783e+02	8.657807021284046556e+00	6.401198814589738717e+00	5.526108379631261168e-04	4.189600318520487338e-02	7.039198821524507042e-04	2.928808784250416797e-01	2.306558052105174561e-03	-3.656554887341913140e+00	6.651498268365858835e-02
1.470808257355811293e+03	7.418984109314131103e+00	6.064361143087489137e-02	3.944496139183521939e-04	1.049750920608050753e-01	5.072910770846203628e-04	1.088330970703778044e+00	2.221612916173276112e-03	-1.784444732714587367e+00	8.134125104812819917e-02	3.850458847297567786e+02	6.117810726640247054e+00	6.496815442285125641e+00	5.627101069352805204e-04	4.536469324106381235e-02	6.883346198083373311e-04	2.270389013659769306e-01	1.986065711077618628e-03	-3.374667939491731161e+00	6.282662493162353978e-02
1.707403630508510105e+03	9.126825730880439025e+00	7.016068949149650846e-02	4.079294666987905789e-04	1.026216044552977213e-01	5.260470283237590012e-04	1.103430157563580094e+00	2.346887035832742781e-03	2.909883648677184520e-01	9.629161373124549284e-02	5.030689006139235175e+02	9.011444920567397432e+00	6.566828115353668949e+00	6.236904141365019879e-04	4.500160501775864186e-02	7.717182132932219650e-04	2.449929771606636220e-01	2.295970896200393019e-03	-1.707583816619992589e+00	8.674473622766046277e-02
9.383719220867814101e+02	5.867676828614633244e+00	-9.875460647515345997e-03	4.232072243270700376e-04	9.150926597673078589e-02	5.509603956837340116e-04	1.089059230771928677e+00	2.557329652538701571e-03	-1.141643144195222170e+00	5.308986795713480089e-02	5.121647633804135467e+02	8.027144685383390765e+00	6.374719657115184290e+00	5.407789909611336859e-04	4.441918043059953775e-02	6.657959229707249718e-04	2.326888466501891573e-01	1.952148827902126316e-03	-3.306223123290511268e+00	7.886867373416048266e-02
1.646537514564125786e+03	7.890681217441086304e+00	5.554929381509093878e-02	3.370466566955799929e-04	9.487552940776998456e-02	4.372218166248841497e-04	1.073947434468976558e+00	1.979905156696299285e-03	-2.685412050004415629e+00	7.563993806091390271e-02	5.013849490854223632e+02	8.777712274242631452e+00	6.549077462383890769e+00	5.523650559764261593e-04	4.115349127871058971e-02	6.917666966093521420e-04	2.456744008451338945e-01	2.126602947557527674e-03	-4.773440672007218666e+00	7.514214220079241946e-02
1.721533677066790005e+03	9.718728233700044683e+00	7.076779732064887585e-02	4.163151748402178255e-04	9.933423035140157009e-02	5.384148391979369161e-04	1.101391187997014631e+00	2.431945786899139192e-03	5.448897709947215340e+00	9.806766080347169290e-02	5.094790575952413860e+02	7.283135963479589137e+00	6.550728756170097533e+00	4.804978226955144462e-04	4.383994585125865900e-02	6.015116664600646474e-04	2.618462456238288549e-01	1.852788126260559044e-03	3.618104241908109309e+00	6.456624953006662171e-02
1.571097109918900287e+03	8.569701703963948702e+00	6.554258827882754324e-02	4.283916729455731522e-04	1.055178869411782100e-01	5.513874723265917632e-04	1.122828326265375321e+00	2.460250210745015820e-03	-2.295745744228573582e+00	9.319157459690505241e-02	3.609649977219747825e+02	6.942651729666343030e+00	6.581505764548480464e+00	6.330344985307248236e-04	4.323508724274297693e-02	7.998868770541316640e-04	2.802268722350375052e-01	2.543688744619923992e-03	-4.786561914994318379e+00	5.747341884747532437e-02
1.605144091192675432e+03	7.901848435461838349e+00	7.005753446775635218e-02	3.783324145811147138e-04	1.032146823622242388e-01	4.870756672801178876e-04	1.074630939620330849e+00	2.130230921013295461e-03	2.666019924239445782e+00	8.516266342586713278e-02	4.637267255983253449e+02	7.230713041794971652e+00	6.558006936574007462e+00	5.442572055686790804e-04	4.498175207838008699e-02	6.708939092064245468e-04	2.379386263918868427e-01	1.974765432444193156e-03	1.172786703194683255e+00	7.104150788207623524e-02
1.396195321260819128e+03	7.081925518120694818e+00	4.754981124017971378e-02	3.748647127672176242e-04	9.954956150398455716e-02	4.847953648632524542e-04	1.106451700572461228e+00	2.194581947130528655e-03	6.629872699017019810e-02	7.151842828629950688e-02	3.906181228189784633e+02	7.288605297492772195e+00	6.510514075292876512e+00	6.481438026152681973e-04	4.469635193264579615e-02	7.975261353119077364e-04	2.332375279459708850e-01	2.335389482800111736e-03	-2.151529952107531951e+00	7.206130051234203859e-02
1.362705375229608535e+03	6.299125214463941802e+00	4.417449118370419398e-02	3.438090324796059063e-04	1.001930020093112217e-01	4.445770403186457024e-04	1.119515890949520864e+00	2.023041173340049074e-03	-3.487974691169842822e-01	6.381638012694530737e-02	4.673894364966231478e+02	7.145940372663444506e+00	6.482963900356027764e+00	5.164869696626498991e-04	4.366217869757640924e-02	6.391055021243901907e-04	2.373561545623069091e-01	1.898973057813919648e-03	-2.195661654322734968e+00	6.770603883431326742e-02
1.714162255617289020e+03	9.840842448580563229e+00	6.417404715011384986e-02	4.262877946631061176e-04	1.000355544312361566e-01	5.513143743542405460e-04	1.119684929096736781e+00	2.510560340766064026e-03	-2.036530954619244493e+00	9.946834073836455237e-02	4.281131449975994201e+02	7.161348417411193878e+00	6.602003115042611725e+00	5.745611572309331514e-04	4.419799973236801516e-02	7.070156480756842289e-04	2.305465945627368229e-01	2.069479493443539871e-03	-4.719812876232749588e+00	7.038012130708663772e-02
1.591260737543655750e+03	7.988159932334146340e+00	6.966745091904399945e-02	3.918751689624412854e-04	1.048205025555400682e-01	5.041769550134494581e-04	1.094661207197852093e+00	2.217758930198543855e-03	1.360113152607475451e+00	8.714951055220919451e-02	5.038359105539171878e+02	7.463799911604468207e+00	6.553555117255636553e+00	4.995523146314679100e-04	4.359697925558061321e-02	6.183594222927240843e-04	2.375945471173322165e-01	1.838948989427436655e-03	3.552262985788712246e-01	7.053026852903018784e-02
1.354144534328226655e+03	6.759067115539800774e+00	4.016802616650784474e-02	3.551560563659033991e-04	9.600513683975266110e-02	4.606842868577333636e-04	1.100808166927139675e+00	2.110211101310338882e-03	1.014166331171638902e+00	6.504921545486670731e-02	5.034916403459769185e+02	7.078831901355471246e+00	6.422033009840760975e+00	4.588515501063704784e-04	4.238453669937689017e-02	5.713443790246677681e-04	2.416341281859429591e-01	1.727028114575170558e-03	-2.849740883610737963e-01	6.372547352481698624e-02
1.371532073897249802e+03	7.377660427845162516e+00	4.796314417102363198e-02	3.993066444596663931e-04	9.998210457033701593e-02	5.162970484007016123e-04	1.111595540467250620e+00	2.340208442032763562e-03	2.548977594969586313e+00	7.478648885223469767e-02	5.470495114061702679e+02	8.442473934835289739e+00	6.523322713835918663e+00	4.625168070744070355e-04	3.926521848649243418e-02	5.826359832959947249e-04	2.458841183178214485e-01	1.822653607437145539e-03	7.451857433856639013e-01	6.793650672871393015e-02
