# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.954015403932494337e+03	1.656452959787134915e+01	2.888423864772448474e-02	4.334338873772711057e-04	6.994598473394741944e-02	5.757104013122901504e-04	1.109081391323999632e+00	3.040286527853815896e-03	-6.812595034350399814e+00	1.014717051847253970e-01	2.156161864737858593e+02	3.220745585819516421e+00	7.952316143000381921e+00	8.255909732445619424e-04	7.045474350218502990e-02	9.938256555443562585e-04	3.271727804775587667e-01	2.917049981181147299e-03	-9.203769691558084887e+00	4.296525038047063760e-02
2.019692055500497645e+03	2.005812285703533959e+01	3.604766936348199197e-02	4.928010438156922449e-04	6.787995891663975434e-02	6.549280336149221945e-04	1.058178020211754555e+00	3.394455935747721278e-03	-2.502593861024311028e+00	1.207935071052460979e-01	2.195275560869864933e+02	3.159214835879963879e+00	7.904882476558277027e+00	8.479206613947549900e-04	7.480166200906383789e-02	1.015925564481425349e-03	3.377296887575946815e-01	2.949851112107828091e-03	-4.699951473829394821e+00	4.448974554427719691e-02
1.963731705066773884e+03	1.767413904627513688e+01	4.297545312467494077e-02	4.550593585740588540e-04	6.914600137303099359e-02	6.044084977801610211e-04	1.078879961630164086e+00	3.147916661377580042e-03	9.009544095990017709e+00	1.081153033959859205e-01	1.893382957971469409e+02	2.673771933628805275e+00	7.949091923923256253e+00	8.900564392382029561e-04	7.798121611757104221e-02	1.035759677123060558e-03	2.972552510401099135e-01	2.817319785268833018e-03	9.596340153415345853e+00	4.341759729395668066e-02
1.938005191604489937e+03	1.943901601898407705e+01	3.596898206196419423e-02	4.919579948201569224e-04	6.714171452416993480e-02	6.546192616904324005e-04	1.079570891264929333e+00	3.455687460980522673e-03	6.411831553116686067e+00	1.139949416881730487e-01	1.637096508825687238e+02	2.830588913626955083e+00	7.852175951699988943e+00	9.493381189725353655e-04	6.927574575895895093e-02	1.135114106599101075e-03	3.039921274209430035e-01	3.191778585287405497e-03	7.148236026634416262e+00	3.954951377482247843e-02
1.825662108978113793e+03	1.791658292160010291e+01	2.904124031073454515e-02	4.945808979415608399e-04	6.893054617050385635e-02	6.570536647406460991e-04	1.080408287544968537e+00	3.430196040518837790e-03	-9.498504342868627770e-01	1.090314910099196288e-01	2.236027054831241117e+02	2.894354778314514487e+00	7.899536529902890791e+00	7.219041369196845664e-04	7.014935999733486194e-02	8.591108939952014955e-04	3.000270793698746052e-01	2.403838113865458016e-03	-1.301493570965280622e+00	4.131130343441147268e-02
1.724385347497524663e+03	1.708633018920185975e+01	2.465542184783515653e-02	4.923357919537933378e-04	6.794747298878146824e-02	6.541030562751912756e-04	1.049365328735315073e+00	3.369737967022321846e-03	-2.559843999062470510e-01	1.035359851266447612e-01	1.866898090809218900e+02	2.984187012435762565e+00	7.875382320053120111e+00	8.660540601236343689e-04	6.816320301842392071e-02	1.032292320011710682e-03	2.931217248708588574e-01	2.878036749338760362e-03	-6.576244242124134054e-01	4.193742174655463312e-02
2.010800228454305397e+03	1.688367717404142709e+01	3.901977808588793367e-02	4.279371671081891359e-04	6.968092997131622446e-02	5.680329904422243281e-04	1.073910670889248298e+00	2.939302926570765834e-03	5.348036565268786680e-01	1.046780123094954995e-01	2.341669348753966347e+02	2.802848039654390888e+00	8.049762580756029351e+00	6.306628567661011400e-04	6.637179372936673205e-02	7.496428328507393456e-04	2.835017300279086272e-01	2.119426963073146614e-03	-3.987590750378325333e-01	3.848186842578886491e-02
2.008808418812359150e+03	1.919659532397517765e+01	3.656101064876311757e-02	4.830222814686602260e-04	6.911384329285809314e-02	6.414426444571743550e-04	1.071729781337003029e+00	3.326508631845878725e-03	-2.070714205962619126e+00	1.177841657129635039e-01	2.092586013960658136e+02	2.897298398629446492e+00	7.948576924671395538e+00	7.734658633414815115e-04	7.044553566863365202e-02	9.216057062398497332e-04	3.048839558839055441e-01	2.607760118719510984e-03	-3.567909295104921163e+00	4.089232944273314685e-02
1.942139680975439205e+03	1.663658316811660498e+01	3.685136833055636246e-02	4.346954942391940296e-04	6.936977603349536725e-02	5.769399033642027240e-04	1.059592601089804242e+00	2.964377823732454887e-03	5.628712290446987732e-01	1.032529337752723375e-01	1.951219156476249452e+02	2.547077934750363593e+00	8.020481279974427835e+00	7.518244173977523242e-04	7.207173078110591657e-02	8.854560424188372830e-04	2.935049341748322549e-01	2.473746063583786865e-03	9.173335404890026190e-01	3.771730819846663002e-02
1.870234273158444694e+03	1.660129233339979393e+01	3.312909860037292764e-02	4.518085764777317022e-04	6.957609339725857878e-02	5.996841854606672906e-04	1.068382952881775871e+00	3.094242968135384013e-03	6.212865063869201787e-01	1.030073661474100871e-01	2.286810632100355178e+02	2.996794363700607811e+00	7.972604718887144060e+00	6.966114488088552895e-04	6.721067782930185974e-02	8.328841209401082867e-04	2.963636002631258592e-01	2.369692232065447220e-03	1.202638958547917580e+00	4.068566863573015030e-02
