# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.981924286747846281e+03	1.738271854636316505e+01	4.101171951912073455e-02	4.441747775410201013e-04	6.925469207077251943e-02	5.898851383535222773e-04	1.078381075433872072e+00	3.069188819325524998e-03	6.116601451996402261e+00	1.065982024553657759e-01	3.495245557987263965e+02	7.365003297486303779e+00	5.279474377312747713e+00	8.088402983957160286e-04	4.939520392406612781e-02	9.947803494173461988e-04	2.584687550561859393e-01	2.924017348429959907e-03	3.433130266672345332e+00	7.685226316423589277e-02
1.975156442635995745e+03	1.528318365520991939e+01	3.745358588945156553e-02	3.900950854248104254e-04	6.892245674794537924e-02	5.179308472142990375e-04	1.057836326812564787e+00	2.665728386962822917e-03	3.046972318161137672e+00	9.407796391376990752e-02	3.551330106229250418e+02	5.760952439085752275e+00	5.287381878552657177e+00	5.997346741037724643e-04	4.767168880725797253e-02	7.396894241459536822e-04	2.541938080477725848e-01	2.187268292263144266e-03	1.732601442023284921e+00	5.814133788922087875e-02
1.854726038210893421e+03	1.389742738362033059e+01	3.282424621827563505e-02	3.900591742844905399e-04	7.112697068727179273e-02	5.171426329319480123e-04	1.078904206628399365e+00	2.660190625488337551e-03	1.963365753675178904e-01	8.849419241187771179e-02	3.298141553264266008e+02	5.834481888515816728e+00	5.234672660858194604e+00	6.769404424948563016e-04	4.914415647364880207e-02	8.305960532422880342e-04	2.526590005638004732e-01	2.425162863964678683e-03	-1.256509166844363312e+00	6.147667499373097449e-02
2.036413075985460409e+03	1.652400441681601961e+01	4.059178211360438271e-02	4.101668278608173361e-04	6.914039724441090051e-02	5.448947532588428646e-04	1.086620452890134425e+00	2.851897979474286773e-03	3.660469243052762778e+00	1.006760064918773012e-01	3.274538150084014774e+02	7.021608805750440219e+00	5.247090555734846617e+00	8.529213545807241316e-04	5.105433477821635230e-02	1.045550429514556642e-03	2.613700889310191511e-01	3.051361248884912943e-03	1.002917763280551711e+00	7.581567979104873733e-02
2.025934694475542074e+03	1.549625416704171066e+01	3.046918102194636976e-02	3.859370988887165393e-04	6.900026053010936689e-02	5.125986540650387434e-04	1.073899400633428813e+00	2.663926307008619102e-03	-8.333459981313458442e+00	9.475167820646543393e-02	3.666193474580746283e+02	6.681729761525392775e+00	5.318765749742473403e+00	6.746959092889134825e-04	4.752567436042506172e-02	8.275126364486796483e-04	2.431030712121892423e-01	2.409508400798720477e-03	-1.258888671468726983e+01	6.934042907161487579e-02
1.973012885935400391e+03	1.541811997306134074e+01	3.332544448920855829e-02	3.817850292099183836e-04	6.683209161760299277e-02	5.075752794481423790e-04	1.037213455379864424e+00	2.613728705745521977e-03	-2.765447908791381915e-01	9.185272485142269294e-02	3.670322655166236814e+02	7.724332219159207646e+00	5.238504845926497566e+00	8.122709011992641131e-04	4.991101360552993582e-02	1.005146513362088680e-03	2.738583815412685141e-01	3.008582135054173236e-03	-2.923424073187590455e+00	7.837439410141873453e-02
1.966397246893134934e+03	1.650008245968580312e+01	2.941026226221542597e-02	4.094243232544445628e-04	6.682834393155502595e-02	5.451736602028837151e-04	1.096017399809304349e+00	2.913954293691585658e-03	2.021441120614137776e-01	9.532625044996573260e-02	3.896844927132726184e+02	8.122955530164245985e+00	5.247634574867377388e+00	7.780860622669214270e-04	4.872847728956147123e-02	9.745939599399325000e-04	2.948832358196027403e-01	3.027980912337681959e-03	-1.875526445199363179e+00	7.573765175764823887e-02
1.946433596340242275e+03	1.554264460362067091e+01	3.222321786965162693e-02	3.932180115080423778e-04	6.740005136522989049e-02	5.230577348354081835e-04	1.075741373658844369e+00	2.749864719174130272e-03	1.554602471075758663e+00	9.182264673068561700e-02	3.735503015101422761e+02	5.985501831531613526e+00	5.286382753965233050e+00	5.845883715592861945e-04	4.672196200986630105e-02	7.148427874875361559e-04	2.336631236642784382e-01	2.063550761201642884e-03	5.707875119972990463e-01	6.251881259816152725e-02
2.153725582491195837e+03	1.757223905160291011e+01	4.350012360049519688e-02	4.122212379364178516e-04	6.907229610962960231e-02	5.472976449166139018e-04	1.062086035348063229e+00	2.821764059494898634e-03	1.082566525817988845e+00	1.082619667597031488e-01	3.352869322483073233e+02	6.986647152051159715e+00	5.372411314123611170e+00	7.418818590692519404e-04	4.609664537752732050e-02	9.198486976370329063e-04	2.554369133723551344e-01	2.757065833738382536e-03	-2.014990464555686867e+00	6.730075529034829085e-02
1.935996595010794863e+03	1.507272226591403452e+01	3.881887313025699643e-02	3.929602498599249916e-04	6.899077924184206234e-02	5.216128914630902697e-04	1.051866422364806875e+00	2.673385907850745011e-03	5.939409826064098397e+00	9.320775404956457844e-02	3.439564965281620630e+02	6.695513994010374503e+00	5.245542136101472686e+00	7.415934240609508774e-04	4.898652998197550873e-02	9.112102709427849978e-04	2.543930141982660431e-01	2.670248448624441048e-03	4.714451887376596595e+00	6.991486400120211497e-02
2.005739791616847924e+03	1.654340959006027489e+01	3.814770511839364608e-02	4.150154798530214365e-04	6.883250759695798415e-02	5.513846085515416561e-04	1.079086129965720398e+00	2.877999430521558950e-03	4.699009249778911546e+00	1.005264015892447099e-01	3.176812072377007325e+02	7.011922621514167453e+00	5.271834578453386655e+00	8.189048495127812652e-04	4.799398526142825000e-02	1.014037700065397330e-03	2.640008941662960740e-01	3.034434972780085133e-03	1.352550770899954902e+00	6.946501259193323119e-02
1.830198213370243138e+03	1.490526338717645416e+01	3.949314224429473219e-02	4.254534282257593845e-04	7.140147067968487249e-02	5.642584630470539242e-04	1.101065193028829325e+00	2.938037241596964336e-03	1.012478537329661599e+01	9.439126979381833038e-02	3.448772753519683079e+02	5.654830682416712939e+00	5.246146705816620681e+00	6.382860964135728251e-04	5.008945019877208971e-02	7.848211017863738169e-04	2.618433800098308173e-01	2.307014673627902183e-03	8.482974700217413400e+00	5.951080976991374172e-02
1.403829372183967052e+03	1.485255747512094437e+01	-2.474567328513021906e-03	5.382769464204583548e-04	6.966447264444530774e-02	7.159472468484758857e-04	1.159891532940212633e+00	3.908716316845412334e-03	2.593398759017143895e+00	8.838806343730970516e-02	3.534848802500131342e+02	7.017267748810255945e+00	5.254625045332994127e+00	7.178898348416318980e-04	4.659499059550242794e-02	8.845293570616034841e-04	2.461966814758411448e-01	2.605124795764926938e-03	1.361797357820300758e-01	7.037069608362046813e-02
2.055102593577913922e+03	1.719636457874378976e+01	4.141028574390327038e-02	4.254235820903733752e-04	6.950681862578485248e-02	5.647564535385221933e-04	1.072055012761977011e+00	2.922070258670599399e-03	2.258105198322525098e+00	1.063458525880312672e-01	4.007070033432780747e+02	8.269142274467736087e+00	5.254491069236877365e+00	7.739451536837183704e-04	4.814942848149227766e-02	9.492713040956496070e-04	2.465507174961449333e-01	2.766066665672594922e-03	-1.052838721788447174e+00	8.637917671444472756e-02
