# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
2.043666830417043911e+03	1.920920928739404587e+01	4.216588567829657880e-02	4.846062487180017621e-04	7.046205393335515377e-02	6.427926661607282453e-04	1.073602316432196391e+00	3.309140448565799867e-03	2.643868891944110011e-01	1.210152995493378042e-01	5.633467133848944286e+02	1.077425017985296485e+01	4.088468439399208343e+00	5.815517718619363750e-04	3.975105190417547313e-02	7.304448081895499123e-04	2.428022871685642792e-01	2.263705548923079704e-03	1.679224994576436369e+00	8.893805865530453325e-02
1.864999094367487487e+03	1.581709187021569107e+01	3.418160461503386843e-02	4.272141190505663677e-04	6.884134919995162083e-02	5.669029277842657427e-04	1.036383522498552257e+00	2.879833454279479097e-03	9.272347162465508288e-03	9.831965036403692015e-02	5.527663503764822508e+02	8.946899902672907245e+00	4.070243892838416144e+00	4.995737594383833913e-04	3.994471424033756157e-02	6.194339530006839727e-04	2.194801797471699623e-01	1.843834250822271731e-03	1.612107773257196230e+00	8.006783982932218213e-02
1.926185257147492621e+03	1.744877677567808405e+01	3.332193633846020769e-02	4.529326967148481604e-04	6.836884883346587560e-02	6.016026156794468957e-04	1.054135625657010467e+00	3.100192297630404142e-03	-1.094203187578520975e+00	1.063924342458642536e-01	5.560143206363295576e+02	8.087680202058415091e+00	4.100533802788151050e+00	4.262923961947162935e-04	3.813966641911326061e-02	5.324704670014384451e-04	2.217118391416190160e-01	1.617205166346355558e-03	-1.012698513185064098e-01	6.769197799904369539e-02
1.743634983726561586e+03	1.817372062568774993e+01	2.205587525446152386e-02	5.196577933002817767e-04	6.824161337784558079e-02	6.911166811035505952e-04	1.098587496571024502e+00	3.665748896594528579e-03	-2.811420949204171404e-01	1.080413649335832532e-01	5.311519754359505896e+02	8.907603140498594030e+00	4.043039076126847320e+00	5.171523945344347426e-04	3.998850143973602805e-02	6.428466827643647711e-04	2.241268116788963927e-01	1.927870006008279092e-03	1.267969404885045837e+00	7.861334968847405458e-02
1.959555412483444115e+03	1.783442500444123979e+01	3.955800032999950283e-02	4.794112783596714213e-04	7.194463808463531784e-02	6.351694925096191234e-04	1.080883925159432879e+00	3.254883010159804503e-03	-1.664469370010774885e+00	1.153080815999230208e-01	5.054057756338053764e+02	9.341325778797173740e+00	4.103798582969372610e+00	5.472809836920179563e-04	3.852726523039148865e-02	6.833404985434822672e-04	2.233977065107384807e-01	2.073964938077161712e-03	-1.064796984822695691e+00	7.876609148237175007e-02
1.905763081744324381e+03	1.479589553759873510e+01	3.945340683801434878e-02	4.101361449688628873e-04	7.206369854136278341e-02	5.425797945944491139e-04	1.034298595165205059e+00	2.697755952703708923e-03	-1.050161920059967668e+00	9.825606647764409396e-02	5.662356589851631270e+02	8.380754544487837521e+00	4.079121276362284831e+00	4.534483746074151962e-04	3.993753241661698872e-02	5.675276276289332707e-04	2.367267167773755565e-01	1.738601554923650643e-03	-1.033117426057762051e-01	7.092999909412023296e-02
1.811734590883858118e+03	1.466343215007983503e+01	3.840179960678733601e-02	4.429885287501654587e-04	7.462524723078788058e-02	5.853137132785678947e-04	1.071019588255591959e+00	2.933357031724595759e-03	7.688610768038391940e-01	1.003701570738503163e-01	5.797299757991786464e+02	8.936295568145972368e+00	4.112178866411792200e+00	4.384862756978747701e-04	3.740525305725943966e-02	5.550151366788061424e-04	2.439442061465055822e-01	1.762254097716078058e-03	3.983761773063841272e+00	6.788235241416318289e-02
1.970965673978581663e+03	1.493316057662091367e+01	4.764395379121776769e-02	4.023155274771237602e-04	7.245519502054037497e-02	5.323951810363822430e-04	1.055954023183927060e+00	2.677323698398547443e-03	8.156586270381577464e+00	9.878823935917699361e-02	4.262051086490716330e+02	7.433150216615604933e+00	4.062170233020260035e+00	5.303633326680000848e-04	3.934783967866667398e-02	6.574446203842122935e-04	2.155862504999442597e-01	1.954256360973893273e-03	9.954239906953700867e+00	6.610475389203002150e-02
2.021826317101575796e+03	1.920785188165833901e+01	3.559516818116894438e-02	4.732159924748772671e-04	6.818423668804626803e-02	6.294257055336022156e-04	1.101101906661267282e+00	3.344945146847673554e-03	1.206702871209375028e+00	1.139074038438171593e-01	5.611942728272292698e+02	9.232304239498148490e+00	4.054383196926476529e+00	4.793677216415528496e-04	3.813899724391414670e-02	6.031240093735318114e-04	2.358354035769422152e-01	1.876077460460043225e-03	3.397447010081508179e+00	7.379237185385223441e-02
1.579128993039305897e+03	2.130588389540094241e+01	-3.240839877704723270e-03	5.722937336149478468e-04	5.834240080580921362e-02	7.679016237113099001e-04	1.095875182791013369e+00	4.362060652131832111e-03	-6.678625044097630248e-01	1.013471292211527153e-01	5.248295007590222667e+02	7.982221896825402396e+00	3.962243313350215512e+00	4.635734260574162911e-04	3.974080011747745805e-02	5.802606203815709619e-04	2.356759694305871899e-01	1.777770839801152145e-03	5.146500100673593314e-01	6.734078295117169877e-02
