# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.909317269024297048e+03	1.102286815314366919e+01	3.957353975387491868e-02	3.170825010808002225e-04	7.495140608110889557e-02	4.193246130103398081e-04	1.113474775953824158e+00	2.153725928904327586e-03	2.491451852847686721e-01	7.435050438698295738e-02	3.568928726795870148e+02	6.736206300141081904e+00	7.587293072118602488e+00	6.399660676917863717e-04	4.422845703532003042e-02	8.016386621275473686e-04	2.640596524807798939e-01	2.464761635426853271e-03	-1.789492490895680410e+00	5.981588784776090129e-02
1.944219753974326522e+03	1.037057475696817477e+01	4.241300334963005181e-02	3.033664673042579612e-04	7.751693233367953906e-02	4.003083921307982540e-04	1.117730635258430194e+00	2.031259831085961438e-03	-1.896859488982955089e+00	7.323117244218334265e-02	2.189495809129658426e+02	2.907549844565865627e+00	7.500610620905512782e+00	9.791826418795212053e-04	8.490656616589291328e-02	1.053952201383286276e-03	2.284279019435570823e-01	2.556502175479665948e-03	-3.538144680035125500e+00	6.272337621456407220e-02
1.800193895984239361e+03	1.063943608517335981e+01	3.809366260102751284e-02	3.357732944405623031e-04	7.743740422733064177e-02	4.431313986303783096e-04	1.120439795158301610e+00	2.253344580586956990e-03	4.310217224974246530e-01	7.493074366994774416e-02	3.309460935468667913e+02	6.570740225450305338e+00	7.497058253260465932e+00	7.054968129401794838e-04	4.616915794922189786e-02	8.791170737882818059e-04	2.649450801074029749e-01	2.665507571550439041e-03	-1.238278705753946607e+00	6.159622642357831523e-02
1.166195030775270425e+03	7.132917774678163347e+00	-6.151167736248852602e-03	3.771110591256845068e-04	8.384948077132640953e-02	4.953984525643491442e-04	1.164090524229182355e+00	2.499342552112752101e-03	-3.745522737611398867e+00	5.516492031036649563e-02	2.949929230857543416e+02	5.142180733804123882e+00	7.410635658962522854e+00	6.703061995263493974e-04	4.915308524128116779e-02	8.178218169868628614e-04	2.420862998326093196e-01	2.348451517980918238e-03	-6.280639416038490630e+00	5.578871872791632547e-02
2.227012598415008142e+03	1.228650550310398692e+01	5.049162353938942832e-02	3.074813247336250464e-04	7.599937846260325369e-02	4.061782317381020012e-04	1.107299887545352135e+00	2.065571209083513944e-03	-9.608882935437484951e-01	8.477762349485019888e-02	3.172302688424920802e+02	5.066558265231093650e+00	7.628110293795495878e+00	6.579010803851892972e-04	5.219274825553761599e-02	7.938340231901973645e-04	2.389661249764952200e-01	2.223880283379574708e-03	-4.902045487674944191e+00	5.971974217940016760e-02
1.954269244182187549e+03	1.362083700502153860e+01	4.731522988215249026e-02	3.908772382835768756e-04	7.648290740775018359e-02	5.162926637235739410e-04	1.119976920442146362e+00	2.638878219371173454e-03	6.378050792289313264e+00	9.426513180209150633e-02	3.082181212620261590e+02	8.565228616575460308e+00	7.511322734202042106e+00	1.005939571986902903e-03	4.721445347282391541e-02	1.259714496229145117e-03	2.822903085963222036e-01	3.882049312234958204e-03	4.254116091897448548e+00	7.879666441346219741e-02
1.075751550747849478e+03	1.010492869575456432e+01	-4.098754342500880721e-02	4.573707556759302171e-04	6.677041693089927343e-02	6.098089136218764897e-04	1.153256793159687543e+00	3.379465692577910286e-03	-9.307019365806999955e-01	5.675533903169686922e-02	3.080648841496911814e+02	4.924913092848012042e+00	7.354885734572014222e+00	6.182231465021645594e-04	4.953738444404532509e-02	7.561415025865947338e-04	2.483543547269176088e-01	2.185837313696783763e-03	-3.490806666115382040e+00	5.299269867279735036e-02
1.852949677947011196e+03	9.372892320206423378e+00	4.150419698368527227e-02	2.933816095201779842e-04	7.900110335222014502e-02	3.867011786115503373e-04	1.125924198904604490e+00	1.955840444230371161e-03	-4.298265502366457325e-01	6.773832604627501308e-02	3.182164764002027937e+02	5.223179499382501589e+00	7.497925368040700533e+00	6.298070407289018281e-04	4.927156193582703930e-02	7.728411321108700095e-04	2.524288846690951882e-01	2.250274823920131798e-03	-2.703562254420877942e+00	5.512970632686017836e-02
1.776790367351073201e+03	1.011926090527224353e+01	3.680516652176770570e-02	3.252678775921942424e-04	7.782976951390734033e-02	4.291117849005133232e-04	1.120049972756790968e+00	2.176728471085786435e-03	-6.740262808194014132e-01	7.179331861494790690e-02	3.839400695179128320e+02	7.088318687510032134e+00	7.523865589593885517e+00	6.782666795269762065e-04	4.832218446126709116e-02	8.584376483523727466e-04	3.172944383545806546e-01	2.748532129545856392e-03	-3.532416120506369772e+00	6.144464243558061395e-02
1.320408426654036475e+03	1.382984928340080444e+01	-3.015277596185193809e-02	4.519010111225597371e-04	5.938625058249065447e-02	6.065909782498778635e-04	1.165365525019265158e+00	3.570314183346454551e-03	-3.689720707116115328e+00	6.529011794214502340e-02	3.614743113461848907e+02	5.439920911132853476e+00	7.403594442055753788e+00	5.915716104714206390e-04	5.022109871424577238e-02	7.211853239137089528e-04	2.462229062478531461e-01	2.068600813949460649e-03	-5.377404575913599771e+00	5.991252008221723685e-02
