# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.510992720162489604e+03	1.089087107718681580e+01	8.265688831897123612e-02	6.933750762274502226e-04	1.281687257442721273e-01	8.779745717595778412e-04	1.227980359396307897e+00	3.847926776751746901e-03	2.868356996100983602e-01	1.490761365546161565e-01	2.898370484696620224e+02	5.024534070959541410e+00	6.887293292497425057e+00	6.616588993673291723e-04	4.877540383418334236e-02	8.068600922034365732e-04	2.397851323866227180e-01	2.316993527924913251e-03	-3.498407206273640435e-01	5.440189500251619431e-02
1.618760883505040738e+03	1.156564094955006361e+01	8.608597979961710167e-02	6.742007610088764829e-04	1.258919762405290022e-01	8.555458560917905382e-04	1.234811532830336844e+00	3.791821597805219730e-03	6.781918616764591734e-01	1.540621752962241242e-01	3.745214276242927554e+02	7.278796350875000876e+00	6.907199021076593226e+00	6.780958196905531501e-04	4.542318349089580903e-02	8.468279115713088631e-04	2.662979864601928148e-01	2.591468605298316227e-03	-2.130210096107098827e-01	6.671841648163877314e-02
1.222490552434634992e+03	1.130310640257857102e+01	1.067852445578110071e-01	1.163831256946223783e-03	1.650122320654258679e-01	1.431064726910194918e-03	1.294279715965006128e+00	5.896627939709114981e-03	3.938766223511264375e+00	2.148523974961233374e-01	4.401566891153935330e+02	7.414981352481922805e+00	6.852459575782221535e+00	5.278773958963631652e-04	4.115961495410641602e-02	6.670285236790967883e-04	2.657545529650903182e-01	2.114484062200155425e-03	3.759110069447991975e+00	5.985945063831628332e-02
1.523858162524428280e+03	1.087601679646878772e+01	7.993208680947330724e-02	6.662938254279776899e-04	1.246713616044164558e-01	8.467215399814526046e-04	1.248339740720625368e+00	3.797156980830875168e-03	2.809402432144079143e+00	1.422834182904900158e-01	3.352024426393081171e+02	5.185953340841265025e+00	6.886008572399456185e+00	6.273558450899949582e-04	5.132816015340697924e-02	7.558997917516285412e-04	2.336228126568898888e-01	2.115364257646779565e-03	3.161954108417065701e+00	6.095379027898592539e-02
1.588384734917013930e+03	1.077817818936434158e+01	8.104043883311248808e-02	6.300239727624325171e-04	1.239519933706143551e-01	8.005674158353397619e-04	1.224192259903364555e+00	3.548878552622749746e-03	-2.104389099477079306e+00	1.410170940590889932e-01	3.872875079768504634e+02	7.308370118955396677e+00	6.794016931911881052e+00	6.082669910695798036e-04	4.209717480882314150e-02	7.628525387950330647e-04	2.546319090906289384e-01	2.358429704515823278e-03	-3.197999267384209254e+00	6.273455205275424440e-02
1.532159524577954699e+03	1.004226761452706640e+01	8.137476967256720983e-02	6.227420948682047853e-04	1.266347469301499773e-01	7.892399467166295261e-04	1.214125055931816854e+00	3.448240444832454277e-03	-1.495585067417258829e+00	1.358279773913600164e-01	4.388630174432913691e+02	7.096655628878977495e+00	6.871652404437718076e+00	5.543995337237434939e-04	4.487690897551917246e-02	6.972413750378423898e-04	2.792632297038896705e-01	2.183266273261921016e-03	-2.598849190563789158e+00	6.182654292039677785e-02
5.291002378025734743e+02	2.655561677306287116e+00	-2.523995528902104463e-02	7.453620761022034880e-04	1.914015916598940936e-01	8.931904160179258154e-04	1.215772949476378040e+00	3.338160233775305276e-03	-1.115989266868911090e+00	6.316239011886973231e-02	3.482111239070661100e+02	5.671649962439780701e+00	6.432281106664600401e+00	5.725361379974430167e-04	4.550401307059696865e-02	7.098357575969690145e-04	2.517984974779175489e-01	2.125530480914505742e-03	-2.479578872039090331e+00	5.429420268883829170e-02
9.683185228060840473e+02	6.447986725264288843e+00	9.010781827055824866e-02	8.726405839572464298e-04	1.708614133703352245e-01	1.065268513260287644e-03	1.231711915302031723e+00	4.184033013240522590e-03	-7.538696923681259543e-01	1.308702141271088915e-01	3.728726275171314342e+02	5.758467813581511940e+00	6.717256294953404705e+00	5.867616423957070382e-04	4.795691562261650276e-02	7.047377768559655005e-04	2.131834563257049842e-01	1.953385563406950191e-03	-7.060032050845785889e-01	6.625256358828199299e-02
1.391938334101667351e+03	1.108116077500646135e+01	8.501176277862522446e-02	8.185525515582166940e-04	1.364879448149678431e-01	1.029579566117838890e-03	1.243301150973187275e+00	4.438831334547610821e-03	-2.724106297816796807e-01	1.646577383529723992e-01	4.176179138589097875e+02	8.051080378473864485e+00	6.837842227493345248e+00	7.024704392202132204e-04	4.719165797829964065e-02	8.711439021706005991e-04	2.620850590468990493e-01	2.614345214321797412e-03	-1.259623218438080450e+00	7.842997689347337709e-02
1.623137613920081549e+03	1.169432859061184438e+01	8.949700842253587030e-02	6.782156907497700156e-04	1.256315387889977708e-01	8.610365817488750120e-04	1.242671361533245644e+00	3.836551990614149848e-03	5.598057105174697234e+00	1.549146156271571095e-01	4.386625108195564735e+02	8.132491867622091419e+00	6.900686999020734014e+00	6.024152831044169961e-04	4.287571455729194403e-02	7.658245435695933264e-04	2.938996584148940161e-01	2.489353595509980442e-03	6.121917437738267687e+00	6.421664161242657265e-02
