# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.757886729346747188e+03	2.896952199312899268e+01	2.881504506370091354e-02	8.670103071478138914e-04	7.224528005997193914e-02	1.165410844864185743e-03	1.112364422252135832e+00	5.491133741166635482e-03	-7.651876022216529405e-01	1.105424517604200185e-01	2.110612261148322659e+02	6.124781023124909574e+00	8.708649404583683307e+00	1.755668116456882708e-03	7.633210852459589024e-02	2.109450346316426184e-03	3.367301554255915930e-01	5.805748772304895715e-03	-1.027749137378041189e+00	6.254376341406012174e-02
2.201838603637759661e+03	3.472270722513543717e+01	4.033536777062269457e-02	7.771846477016234461e-04	6.785113608576842648e-02	1.048911115273635066e-03	1.139587763254132691e+00	5.148145457299918223e-03	1.110102800032587211e+00	1.189527822308689559e-01	1.938474967233110817e+02	7.377310333796620156e+00	8.683087515284450220e+00	2.308409454246948198e-03	7.583953931112139002e-02	2.743396272094395134e-03	3.133623179946246617e-01	7.390736663427947307e-03	3.499702085329660317e+00	7.853987220397766478e-02
1.744644617972679953e+03	1.921120343208360737e+01	4.050379443743074015e-02	6.150652950104087144e-04	7.648195980013901274e-02	8.230847877382195662e-04	1.077419590898826218e+00	3.719387343190285865e-03	2.813160159062175203e-02	8.143313929761786252e-02	2.315489073197011862e+02	7.711316028177573223e+00	8.641373799142423096e+00	1.841865276700287938e-03	7.068491867911622095e-02	2.249305328767705822e-03	3.455818551068083888e-01	6.402567066563762815e-03	1.295425866212326360e+00	7.024828298884398803e-02
2.121824640754412940e+03	4.186025488107476633e+01	3.712424527506884980e-02	9.887262441166657853e-04	6.891408150624986351e-02	1.331929598149544144e-03	1.107244578949287739e+00	6.393642818486849205e-03	-3.006541404694769604e+00	1.499152208828994914e-01	1.864268872429265684e+02	4.788363625634393550e+00	8.628823688455884877e+00	1.573424213817091553e-03	7.629016469352285779e-02	1.860955560236177619e-03	3.068022778649982518e-01	4.971175855248439329e-03	-2.134039646973187931e+00	5.209151793589360258e-02
2.141169059535255201e+03	3.452637696117555066e+01	4.044839846281509527e-02	8.011541480308701077e-04	6.834427696913314421e-02	1.079848934720092782e-03	1.111466341553396076e+00	5.213331705317933266e-03	1.294582863887192570e+00	1.218384381157034263e-01	2.156805291250636571e+02	8.979205769307917251e+00	8.688043303106073978e+00	2.230946153062095694e-03	6.845869820461808475e-02	2.722903829178281200e-03	3.329502615602006887e-01	7.732384093029454064e-03	3.711433858571680844e+00	8.069330948445041507e-02
2.042866920691005589e+03	3.427469406444043187e+01	4.098608154555912625e-02	8.457940878459158443e-04	6.924535719865072825e-02	1.137566871804630885e-03	1.070831223688599065e+00	5.354402153692203355e-03	-1.463390321004333972e+00	1.268368410372449073e-01	1.783361025902735832e+02	5.114505329852604198e+00	8.682439892042959073e+00	1.877502708538023252e-03	8.108352997128304152e-02	2.205301472709470748e-03	3.145166969286947722e-01	5.831184003898839258e-03	-1.755880322881039124e+00	5.890014698634338242e-02
1.929504766930365349e+03	3.232006840715008167e+01	3.996238589615182940e-02	9.092823111308308151e-04	7.453345801855440489e-02	1.221756977439693043e-03	1.145684362994611627e+00	5.766360287969503166e-03	1.664859324639212046e+00	1.260090715055035560e-01	2.040033507009831055e+02	4.813781732279629466e+00	8.647959538783048572e+00	1.505018575833024386e-03	7.970963933904384735e-02	1.787441878582968170e-03	3.287032468983082656e-01	4.816167033006686464e-03	3.319260076427465123e+00	5.271392665708030806e-02
1.713065525302204605e+03	4.128324599259131134e+01	1.583882996843258631e-02	1.174340169782716161e-03	6.710861570484639993e-02	1.585412271783991382e-03	1.133145479373228293e+00	7.796547555997188420e-03	-3.980935355412179799e+00	1.398298062698324629e-01	2.031918374237479838e+02	6.395645461018977684e+00	8.568602487389700428e+00	1.848365611642763164e-03	7.457160599264636702e-02	2.238987968798719207e-03	3.460863743990278407e-01	6.265625661315760327e-03	-3.157384080313243579e+00	6.224087158052159230e-02
2.137398860742746820e+03	3.622171313497955936e+01	4.231906909121621596e-02	8.294652190655250933e-04	6.732755530744392869e-02	1.117884631933041247e-03	1.087883853796007827e+00	5.372420122487883698e-03	-8.836394343597908652e-01	1.272196297559158862e-01	2.078270599796404952e+02	7.202526229966740523e+00	8.615864970784087973e+00	1.991675490348121091e-03	7.296694659537968086e-02	2.412287872774485434e-03	3.380926315738688182e-01	6.744209852328777142e-03	-2.552551209027919543e-01	6.935466310523456801e-02
1.887045789853712222e+03	4.293724557620984683e+01	1.503853707745860836e-02	1.039848005101016515e-03	6.301973450754583261e-02	1.406975701512533806e-03	1.113209502509615811e+00	7.050880695225305098e-03	-5.360326642283066434e+00	1.348128562092239802e-01	2.159164716159206421e+02	6.119183524552941122e+00	8.627618555370888842e+00	1.710711699369692109e-03	7.671561142381523590e-02	2.073996621008431136e-03	3.584120902272585063e-01	5.820168451143714096e-03	-3.739843268991710712e+00	6.018692076514032402e-02
