# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.601072126478074324e+03	1.834169837812584092e+01	4.120833181007246826e-02	7.250329559376144598e-04	8.639217162294723917e-02	9.652336016614544018e-04	1.122814032553138386e+00	4.224664135237774475e-03	-2.517180873021920284e+00	8.942326187437146801e-02	1.309348449432239931e+02	4.717827372011454301e+00	1.567632018484296630e+01	3.205183627155500179e-03	1.075239278794198478e-01	3.655655241278261969e-03	3.625723260810524984e-01	9.312987233269495735e-03	-5.137527026602221270e+00	6.924346929945519868e-02
1.818042655553016857e+03	1.749228262424798075e+01	3.732707237577162496e-02	5.416761597568203442e-04	7.723772787851632127e-02	7.267564694402723052e-04	1.156810045269616394e+00	3.393627171327275472e-03	-4.361559210024739675e-01	7.119816936469434976e-02	1.166812305904082194e+02	4.528046196957843605e+00	1.565222625972862502e+01	3.208557718273086310e-03	1.014210373549263855e-01	3.724344678708520467e-03	3.719385823266454505e-01	9.710718926585749228e-03	-3.031909574199056046e+00	6.102022367820390814e-02
1.916075255281662521e+03	2.286271136272628013e+01	4.863638110279771415e-02	6.829802199068183647e-04	7.841310760296098248e-02	9.144771336139620368e-04	1.124932732387442291e+00	4.179904130681035349e-03	6.732312071672876819e-01	9.711807865215030255e-02	1.319303296388885940e+02	6.248688317887602928e+00	1.576510259732163810e+01	3.911288981124679508e-03	1.019733307060600863e-01	4.575368379313823203e-03	3.890757191253614300e-01	1.207300013431993231e-02	-1.678733750841629346e+00	8.221899261053815244e-02
1.141736158568649671e+03	1.801069028776768732e+01	-2.603848412757397285e-02	8.061854190151933721e-04	7.030936290285709489e-02	1.086741934366594522e-03	1.154673412779936514e+00	5.286221870594426213e-03	-7.297092072349199432e-01	6.425286749756686788e-02	1.723840560199036247e+02	5.906996944201696742e+00	1.554311714249558385e+01	2.057126696098070511e-03	7.726292630369280268e-02	2.533830419791945499e-03	4.019571954330029007e-01	7.379452945073874080e-03	-3.350766018373229294e+00	5.392872011354086365e-02
1.526951234009602103e+03	1.950767633557596170e+01	2.166826672607104556e-02	7.167313028648884072e-04	7.699506838100862727e-02	9.622733660443072044e-04	1.170974861815740953e+00	4.528629662742767945e-03	1.479927208504457914e-01	7.832601875961581195e-02	1.369652576906602235e+02	5.149013366722622109e+00	1.565870358669503126e+01	3.266279251304048722e-03	1.058014817546945041e-01	3.758370202382752510e-03	3.719446747216809679e-01	9.685438091632869034e-03	-1.276441795376650923e+00	7.295577114794746243e-02
1.383332088157791532e+03	2.073922751976779111e+01	1.185018309219061129e-02	8.937221243999732929e-04	8.157087721053873919e-02	1.194490196706846866e-03	1.135383266828352555e+00	5.391754959182247856e-03	-1.037403726029774020e+01	9.249281622579251516e-02	1.708289166225077054e+02	7.541920112321570002e+00	1.561713658307259145e+01	3.449312516428409102e-03	9.866609069810901300e-02	4.146281470206440549e-03	4.394304443566350860e-01	1.149228019534119516e-02	-1.478810477237819399e+01	8.774087671557855017e-02
1.736735965287477484e+03	1.475803481623658264e+01	4.191655840718604142e-02	4.975555720151410939e-04	8.017289400200137972e-02	6.656025439305457338e-04	1.133431570880435002e+00	3.024674360173110720e-03	2.251745641608294268e-01	6.431307640265104819e-02	1.331410094775632160e+02	5.048361966815839708e+00	1.579566451960729445e+01	3.408887509099187921e-03	1.097730899163730789e-01	3.934872310161341771e-03	3.920927327054821721e-01	1.019290526812999774e-02	-1.964646833472357690e+00	7.215683774833250852e-02
1.704973824312138504e+03	1.460606866735155407e+01	4.283592526809913703e-02	5.170113056132912390e-04	8.251748889424838362e-02	6.901055681672096714e-04	1.119988462335351764e+00	3.077473792989213197e-03	-4.696811578073443183e-01	6.689173636665204925e-02	1.695270765939170303e+02	7.806923001938468332e+00	1.564658740308041196e+01	2.933765844676618217e-03	8.229894594037075184e-02	3.630604444122281435e-03	4.438986114312605258e-01	1.072604421932891669e-02	-2.923032665043129086e+00	7.174150632087207546e-02
1.594696044710269234e+03	1.389904709402356531e+01	2.562848710341721417e-02	4.925796112774957856e-04	7.755731850136247940e-02	6.612033896405696649e-04	1.176416138461718885e+00	3.109445054269056440e-03	-2.398469421688455717e-03	5.618594696197413974e-02	1.381867728521685876e+02	5.228035250681557500e+00	1.566298840791321645e+01	2.782640307497382445e-03	9.039932049923789237e-02	3.238689120030023572e-03	3.349852809385046593e-01	8.456086206456998877e-03	-2.233797830712683563e+00	6.577420308728428033e-02
1.730932214415892076e+03	1.445906912678056422e+01	4.898893650396519972e-02	5.322275960267060973e-04	8.703243259663331899e-02	7.091858894894398748e-04	1.154185267450041907e+00	3.138560056951162410e-03	-7.877714741150148026e-01	6.976603215645263423e-02	1.455778317412222123e+02	4.381037020270901472e+00	1.577494340865858469e+01	2.155433458346137521e-03	9.180162873483996289e-02	2.640037383391119659e-03	4.610945093138668627e-01	7.622608798931727533e-03	-4.078928726915899361e+00	4.493005953668526009e-02
