# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.910789110360833092e+03	1.235350117276604287e+01	4.110178097634971384e-02	3.851075006995154158e-04	8.121629986100520338e-02	5.077885224296674630e-04	1.228876294825270499e+00	2.700584604770197260e-03	-2.463812708411344587e+00	8.894709924689217506e-02	5.472113715537021790e+02	9.760493959820820464e+00	5.869017984382118414e+00	5.374985252731333350e-04	3.920506018452268177e-02	6.711259428738826577e-04	2.275767147055731687e-01	2.038551996732789178e-03	-4.375602559262081748e+00	8.304038196394813998e-02
1.975870889932499722e+03	1.033986774396635333e+01	4.565851773782076545e-02	3.126729397629868885e-04	8.137953098762251702e-02	4.118057603610400866e-04	1.180191492620055183e+00	2.125082015132803356e-03	-1.247526988776316959e+00	7.612076052172869756e-02	5.542485235377450863e+02	9.332937791821956708e+00	5.838861681862270281e+00	4.986595566769574982e-04	3.865582209895609966e-02	6.251979607502367161e-04	2.320528228872281440e-01	1.923101879511367792e-03	-2.712737715540595396e+00	7.683755324480914806e-02
1.862253868917722457e+03	9.414276708616075240e+00	3.996423477774119909e-02	3.037907200065302171e-04	8.185289059146569346e-02	4.000768600398104963e-04	1.195670030814478535e+00	2.078665493684109158e-03	-1.822285304719443388e+00	6.944179674003185532e-02	6.219590505107439640e+02	1.090295722320988325e+01	5.807864414587420754e+00	5.417690146827300714e-04	4.008772007962538297e-02	6.736375267143104471e-04	2.252140838924564792e-01	2.022153768292193378e-03	-2.748919455804356815e+00	9.618482544455871086e-02
1.817937116101599258e+03	9.268127214678557380e+00	3.420936355822169067e-02	2.988673935391672606e-04	7.994801154654826436e-02	3.943734810344107092e-04	1.211553121640262187e+00	2.090191590117369391e-03	-4.149318742540323846e-01	6.569497297619662779e-02	5.725855221271306164e+02	9.321558988970807036e+00	5.764423934874806754e+00	5.140536255394795827e-04	4.083724420304930824e-02	6.367202739476447498e-04	2.228268552157927074e-01	1.891421448046985698e-03	-6.092440585378700035e-01	8.487000449038940852e-02
1.357515823343814645e+03	7.934882527447805423e+00	6.757087865161666429e-03	3.636635369986460347e-04	8.470031195091198839e-02	4.781970114093079356e-04	1.243644845029643342e+00	2.519192792244955795e-03	-1.109089101970199165e+00	6.033305249297431921e-02	5.779525719078698103e+02	1.010633684618648154e+01	5.709978138454184560e+00	5.024230453079429415e-04	3.786990388451565853e-02	6.379640760321521244e-04	2.547468154753957381e-01	2.051648302192300797e-03	-2.391428223908495632e+00	7.551635982228294131e-02
1.810607482887370452e+03	9.285655966408173256e+00	3.858618299901542259e-02	3.056219186916139460e-04	8.120759806900679223e-02	4.027675157683062663e-04	1.201831742574959616e+00	2.107699375928643020e-03	6.746896716584193099e-01	6.755849265075891674e-02	4.413888739864507329e+02	6.396412967716690545e+00	5.806606444060072647e+00	4.601972083744544357e-04	4.060161018922844173e-02	5.619433838754885491e-04	1.995799431970695370e-01	1.606939479608586506e-03	7.897459044686475638e-01	6.259326074436252774e-02
1.582196542815243674e+03	1.117429350676707500e+01	1.362346876834617283e-02	3.993901539806892658e-04	7.723432508791847062e-02	5.283641956038337200e-04	1.222724607800901975e+00	2.862613681958931997e-03	-2.902478613389720685e+00	7.508023875296893079e-02	7.631573157138999477e+02	1.451522929227646408e+01	5.729402965887960164e+00	5.189324091782801778e-04	3.628974349209557193e-02	6.668825509530386603e-04	2.752518941232886540e-01	2.250775148961781710e-03	-4.251984959723134061e+00	9.658317581694937648e-02
1.998532830758997534e+03	1.062418233131121781e+01	4.507914472705849135e-02	3.160466988511832515e-04	8.103606192922158113e-02	4.166492677800374034e-04	1.211198336969948830e+00	2.194620548315067386e-03	-1.035519737754493352e-01	7.677824797316452898e-02	6.395008990519729650e+02	1.114376509517681946e+01	5.806542053699220496e+00	5.036883319100473721e-04	3.806226693090794533e-02	6.387507187780819707e-04	2.529934723674694963e-01	2.044587212719876923e-03	6.751533789624967197e-01	8.426311074557034375e-02
1.326079931362854950e+03	8.475723576216200428e+00	9.344308598904553509e-03	4.278045279918501640e-04	9.090261546338404552e-02	5.598378542240875022e-04	1.270703884015532470e+00	2.906118337869825069e-03	-7.167075440648754681e-01	7.057245579691213966e-02	5.878998634557538026e+02	9.800455960466472050e+00	5.707830054721900304e+00	5.070860786151061951e-04	3.960172813352103027e-02	6.336132580004679880e-04	2.313971126343702667e-01	1.929967188379072855e-03	-2.059950827735755663e+00	8.343644679669741382e-02
1.915479556649846245e+03	9.150167852180819850e+00	4.258622649548990391e-02	2.879690764310808182e-04	8.212491616163850039e-02	3.792770899102043572e-04	1.211485736679834613e+00	1.986485429987542607e-03	2.074799744610532626e-01	6.738781967520421357e-02	4.076742207761372470e+02	7.043506016522175450e+00	5.780351664698853753e+00	5.524998426213906548e-04	4.112163587943618026e-02	6.794451551453694086e-04	2.126879635578086403e-01	1.979295661616752976e-03	7.781393665152160910e-01	6.692119363318461966e-02
