# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.844954273278043047e+03	8.317376554234142461e+00	5.305986555340715810e-02	2.974952405904378685e-04	8.929006009492723717e-02	3.879096061386960682e-04	1.075674650884294481e+00	1.804257492200370171e-03	-8.767611418273688173e+00	7.316869633618486302e-02	6.323338853103654174e+02	1.114771924130875824e+01	3.561106870715168959e+00	5.028923487509052255e-04	3.732749987121674468e-02	6.325986109634288866e-04	2.301207753125728006e-01	1.964352729839718547e-03	-1.127463304982424575e+01	8.824505262790212357e-02
1.766965842566960646e+03	7.472546003869544151e+00	6.157654890794884289e-02	2.903899154148349183e-04	9.281770402611509707e-02	3.778032212629963294e-04	1.104068132582473494e+00	1.758911854405049904e-03	3.519733343559010130e+00	6.848174747089670611e-02	6.562557283151638785e+02	1.086059766870640786e+01	3.592047328043606047e+00	4.526838210125470668e-04	3.597260039124262204e-02	5.732705879701805373e-04	2.351300892210182458e-01	1.819892051972491235e-03	2.895353133935592460e+00	8.059816168798301927e-02
1.589975811232011893e+03	7.811719005041222630e+00	5.898077677540523173e-02	3.752403686222798278e-04	1.027590076995335971e-01	4.841708112621943795e-04	1.123071082336045690e+00	2.184631507969709077e-03	-2.105420537525606761e+00	8.185815064037504918e-02	5.885664554521049467e+02	1.034446509491222521e+01	3.541394206609846496e+00	5.014593846086216411e-04	3.712706773476340261e-02	6.262893460664471258e-04	2.152930475542816635e-01	1.899182502521542517e-03	-3.756000076221284623e+00	8.545663254006960474e-02
1.848127873393962091e+03	8.263669719828143911e+00	6.150191076225495351e-02	3.046589472927285487e-04	9.211145496418546297e-02	3.965134259428108377e-04	1.096070595843856355e+00	1.842979071412488134e-03	-2.067644487674359377e-01	7.520417373240853576e-02	5.390939404491682581e+02	1.017846286576770787e+01	3.555940087819894124e+00	5.279283798063659277e-04	3.646732019709125056e-02	6.613580325003848900e-04	2.166988091802352634e-01	2.023436541421726013e-03	-1.072674119189152453e+00	8.176376032234337898e-02
1.740920498606585170e+03	7.978274355143415875e+00	4.894079570741949325e-02	2.944397693420626222e-04	8.707919794633144084e-02	3.849034173948430513e-04	1.091606455413704824e+00	1.827455484055552550e-03	-1.029986005308637598e+00	6.723383688385604906e-02	5.309952416157296966e+02	9.176439016372480495e+00	3.556641493949482147e+00	4.966054897067551880e-04	3.748854407242356579e-02	6.223058788199013714e-04	2.236869594798885086e-01	1.908225744349593186e-03	-2.973815084467501091e+00	7.461862743528710484e-02
2.036504506523844839e+03	9.446525294932184735e+00	6.537972766689112425e-02	3.077815578411988791e-04	8.984943088861363503e-02	4.016024313887409537e-04	1.112070353620856267e+00	1.905101064601930549e-03	2.756721598794447357e-03	8.240219702559029025e-02	5.070276851141316570e+02	8.762126408182995263e+00	3.592301535183190175e+00	5.020121289075155525e-04	3.773716227974795862e-02	6.256022840650190707e-04	2.151348566276127527e-01	1.885605134362096152e-03	-1.826460105894130548e+00	7.396503595576821299e-02
1.936526094830660668e+03	9.340051827755315728e+00	7.776233795724631082e-02	3.379651979763039372e-04	9.462819439240374719e-02	4.389963751904837528e-04	1.104813667636736607e+00	2.027983719775110737e-03	1.379152943849378410e+01	8.791768866102832314e-02	6.535976345155856961e+02	1.186116180000794529e+01	3.579625930504180431e+00	4.908581349345258419e-04	3.561690461989611839e-02	6.226355920625224532e-04	2.362761968661483414e-01	1.987828711079920284e-03	1.386760287258476509e+01	8.655707521385423708e-02
1.856637959091233370e+03	1.029021249809700400e+01	7.181932405113504447e-02	4.224676979377213351e-04	1.025803890559494475e-01	5.452986793460330370e-04	1.128528115505259333e+00	2.470261390447439642e-03	-1.657524335471899812e+00	1.073140905403422857e-01	5.048748786697094602e+02	1.143831846798664564e+01	3.554657534540367703e+00	6.484847031156515916e-04	3.729294006275846174e-02	8.111922556520185113e-04	2.191530283921285516e-01	2.472661464712185529e-03	-3.584128492799993015e+00	9.379421759719830387e-02
1.680067804492573487e+03	7.975909609791937527e+00	6.485151358079523087e-02	3.483926231791528608e-04	9.889794101632545797e-02	4.508925227200538113e-04	1.110544642203084242e+00	2.051737010498865324e-03	3.112189294168687059e+00	7.966038920838065807e-02	5.878236907349408966e+02	1.171454088380863823e+01	3.549429548078020247e+00	5.751123751648832281e-04	3.751264354837064580e-02	7.172916655777968704e-04	2.152245479050352572e-01	2.166881353852571218e-03	2.428167115199650450e+00	9.809987767978863016e-02
1.509723839235850164e+03	8.591122620922345021e+00	5.537140960073632517e-02	4.231550369880134380e-04	1.001111951168569270e-01	5.468183320364845921e-04	1.098597712510325231e+00	2.457728336113933296e-03	4.459474370450457470e-01	8.775470496481606320e-02	5.302765176895959485e+02	1.029921490672945161e+01	3.482714695691742079e+00	6.045550135226620495e-04	4.027305255454793204e-02	7.492162886398583566e-04	2.204843659240693643e-01	2.227625771073161488e-03	-7.848912657056812403e-01	9.282487705612164908e-02
