# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.699136303842866937e+03	1.642393000461150621e+01	2.386588118084428597e-02	5.254997382644815756e-04	7.468741028499889523e-02	7.066127726135143072e-04	1.169752101194655891e+00	3.368917787163480150e-03	-3.479180927062984541e+00	6.320751493371608298e-02	2.717233821714362989e+02	9.438836013432435834e+00	9.142007039443356575e+00	1.575749396099471785e-03	5.833816216789011050e-02	1.940265721346857508e-03	3.000999458565674627e-01	5.604849222938560263e-03	-5.294089148866987671e+00	7.473951882294381510e-02
1.552008522089731741e+03	1.709343424539301992e+01	1.575755339655328033e-02	5.877383476272445657e-04	7.338557234128757767e-02	7.916152290931463250e-04	1.193080098085032015e+00	3.844194193814474015e-03	-7.688009366407203560e-01	6.320681142480785719e-02	2.028395778615166591e+02	7.469284392123089589e+00	9.171660223901993092e+00	1.883209206234986392e-03	6.422126690058573006e-02	2.251272419499696174e-03	2.732089664671708551e-01	6.106704508958317457e-03	-2.645576196525198931e+00	7.131158401008332037e-02
1.834333554829589730e+03	2.076539629189178626e+01	3.629003648257980025e-02	6.263980394090292239e-04	7.602990221651209635e-02	8.424795665629564168e-04	1.203521808699723250e+00	4.045894393450040309e-03	1.228406263781939733e+00	8.021203433980757247e-02	2.325010052757977519e+02	6.097944340222621662e+00	9.248566713873985989e+00	1.382701472568136601e-03	6.591797813080871316e-02	1.643978823237278843e-03	2.718555082757658226e-01	4.417177010581269797e-03	4.816300533544842222e-01	6.030771238807607071e-02
1.767937709746211794e+03	2.635169525845674698e+01	2.170686403039271892e-02	7.955591801678314366e-04	7.341394082774299612e-02	1.071911362281218741e-03	1.204935428050522672e+00	5.232106379558272222e-03	-4.392816375101286752e+00	9.676805157718754158e-02	2.996811655482413244e+02	9.929523101223214354e+00	9.161323619366694260e+00	1.408609720216942628e-03	5.466338107246766082e-02	1.734640283441992717e-03	2.808286416429950916e-01	5.003539698926786662e-03	-5.988507148655288326e+00	7.602408519198761150e-02
1.785459211910030945e+03	1.889371140116933390e+01	2.822723657040070860e-02	5.621343714349152096e-04	7.306510881015894354e-02	7.571868921704262654e-04	1.188655450667659208e+00	3.677001244033275412e-03	-3.935188092800115389e-01	6.962011627221809107e-02	2.753032209262661354e+02	8.850664716169564628e+00	9.244046113543660681e+00	1.469925831935237678e-03	5.781579905355498095e-02	1.772605057160965645e-03	2.585588537892244965e-01	4.880342930727314850e-03	-2.405654386386131716e+00	7.716023730278351311e-02
1.574309557682971899e+03	1.888599561006807193e+01	1.694112459343335986e-02	6.674457622079647302e-04	7.645607021379396961e-02	8.978443689227228472e-04	1.217590626734420756e+00	4.327942055508989319e-03	-6.477916471337984428e-01	7.289160260322075091e-02	2.889847353120582056e+02	8.593561265572356334e+00	9.138465985909448364e+00	1.254703023782113239e-03	5.372614128330788913e-02	1.526602123503033271e-03	2.538885167758558326e-01	4.277041343879497449e-03	-1.685092974228471263e+00	6.928522672533007909e-02
1.893823110342581685e+03	2.381538214820094268e+01	2.884446122641012855e-02	6.600999088062589094e-04	7.223291235091294782e-02	8.899583425903844934e-04	1.199848321896748615e+00	4.365792888447557127e-03	-1.856832275134723931e+00	8.572991345517025352e-02	2.706481338063903195e+02	8.218136520660950239e+00	9.243011790506406200e+00	1.302065082356565397e-03	5.451788595536964654e-02	1.580835055328537377e-03	2.541105170741742025e-01	4.409470167676054868e-03	-2.885003420268771546e+00	6.742892482889573103e-02
1.849421729803164226e+03	1.855695219790864670e+01	3.454372719026831823e-02	5.406097095440858674e-04	7.401418571289808401e-02	7.269408218990016865e-04	1.156889197299704852e+00	3.459440523964448910e-03	-2.514249305143315127e-01	7.110397609405506858e-02	1.957055184481832271e+02	7.799500127734343202e+00	9.189614462266275652e+00	1.865813563814330530e-03	5.866132183701192743e-02	2.225181794187784234e-03	2.454821969121453729e-01	5.997334796171668522e-03	-1.978375291101383660e+00	7.178945250192272920e-02
1.911715708058613018e+03	1.866786607343233584e+01	4.073893497095103927e-02	5.364368976638185472e-04	7.541156393611805897e-02	7.204378867022399402e-04	1.149227158716534136e+00	3.388218717634653224e-03	-6.821606345791969561e-01	7.382096972676985280e-02	3.045982859759151893e+02	1.001714826556426630e+01	9.254347049563342864e+00	1.322729092536430694e-03	5.164819775597193074e-02	1.626427792072780796e-03	2.620359502639015292e-01	4.667156487847301180e-03	-2.734262449211944279e+00	7.510655503819474443e-02
1.860263002316848315e+03	1.787411652609127799e+01	3.845985817031456061e-02	5.359891027063100983e-04	7.656180599435014056e-02	7.196960736017508084e-04	1.165955704582212205e+00	3.387773157009066945e-03	-8.558250159734237528e-02	7.142927765018063091e-02	2.218032614419143158e+02	6.855420716299505557e+00	9.246880921342135906e+00	1.539246975222709635e-03	6.151837184341355652e-02	1.804121705123010655e-03	2.340877009634850792e-01	4.725036898440545217e-03	-1.470064794510336226e+00	6.904263726437072368e-02
