# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.075347519309837708e+03	6.760259081568042561e+00	1.928580100723448904e-02	4.699934120345640584e-04	1.006611494498499682e-01	6.073270775390562926e-04	1.112067771266567862e+00	2.745974260798846045e-03	1.832809304995192790e+00	6.916793083360006644e-02	5.067322952903707574e+02	8.852378342530478506e+00	5.915375612112583781e+00	5.419375943080268756e-04	4.026218347201917375e-02	6.743428610012259117e-04	2.275857056071406426e-01	2.029175775828435599e-03	3.877363511992230061e-01	7.793209696044997581e-02
9.776342505719640030e+02	6.569608923107158382e+00	-5.575509058463804304e-03	4.570770871552003352e-04	9.200252153432138258e-02	5.952666289764210793e-04	1.113322120278334770e+00	2.797854818994731201e-03	7.907359038027901230e-03	5.922300288547948516e-02	5.516348405714993532e+02	9.724286160641126386e+00	5.869728394806728033e+00	5.366105642861876282e-04	3.948969116474256025e-02	6.674265472267076763e-04	2.222150549077721582e-01	2.003965811940770173e-03	-1.185964487186426997e+00	8.497994185819146562e-02
1.629494443166146084e+03	7.929912739059334470e+00	5.767800216285057929e-02	3.494257425268192151e-04	9.681691477860449035e-02	4.527746368880633640e-04	1.091588509193352152e+00	2.055022996306498772e-03	-1.370808847380808437e+00	7.754775220327091156e-02	5.437809652564847056e+02	8.704980447399996990e+00	6.015581902333531517e+00	5.286612214706487177e-04	4.282593180760402990e-02	6.569809718590735115e-04	2.405012497493485835e-01	1.975164599501966906e-03	-2.828090720742455932e+00	7.969025471642927905e-02
1.427301768055823914e+03	7.201227576804739350e+00	5.358127290302400203e-02	3.825288694178474291e-04	1.019763173002848911e-01	4.934868489125801084e-04	1.098509046612516027e+00	2.200914197916137034e-03	-8.047670315703446819e-01	7.547857144252617667e-02	5.452274362791006297e+02	1.032729253099359923e+01	6.008947298994955943e+00	5.942252814405469576e-04	4.084351946615401296e-02	7.423859646794828083e-04	2.388023521307310604e-01	2.263643374574335169e-03	-2.036470999693252182e+00	8.940007563373118804e-02
1.562169342903602455e+03	8.681264306186475821e+00	5.947532219393068115e-02	4.139261824505791748e-04	1.002064277827058592e-01	5.344183647579374419e-04	1.077353110219342547e+00	2.370190964501574411e-03	-2.343174700160048474e+00	8.967290792017118539e-02	5.076520978989132686e+02	9.884696040139926865e+00	6.045774393918792455e+00	6.298428048165039461e-04	4.209761256504934018e-02	7.863757247614867928e-04	2.452705748823608145e-01	2.396513883580492481e-03	-4.799541605162980673e+00	8.724581498777585209e-02
1.672221423250569160e+03	8.247708724741636743e+00	6.445924156944408956e-02	3.572132585389013303e-04	9.764434116558676213e-02	4.626875702447037081e-04	1.101694409500439953e+00	2.105405807989290355e-03	2.436948457006927526e+00	8.124047016872083804e-02	4.644299013433374057e+02	7.827328977918582176e+00	6.045766312297426559e+00	5.484734381943117331e-04	4.192323023619522887e-02	6.760306694281053869e-04	2.207479970898586497e-01	1.983092092626924461e-03	7.882811326227352478e-01	7.420673536970595618e-02
9.746112783946192621e+02	5.146846841777041881e+00	2.354190930584448838e-02	4.392950385034803261e-04	1.114035606978500820e-01	5.624103094241273294e-04	1.121293699617975648e+00	2.451734304456929837e-03	3.002108946090212616e+00	6.040981138391497002e-02	6.315440712211678829e+02	1.512810571526099146e+01	5.904050851324493365e+00	6.462467218454310365e-04	3.594103729646871970e-02	8.325440863427278383e-04	2.799944625102297469e-01	2.840773074804159391e-03	1.760732871418720258e+00	9.807846213974727445e-02
1.366373002955645461e+03	6.938811596924666425e+00	4.399772034561102996e-02	3.732662182631702060e-04	9.899704497511005452e-02	4.827451722374752861e-04	1.093633626581783869e+00	2.173422744643502616e-03	-2.229973056996485514e+00	6.993912452383854728e-02	4.985190533101749679e+02	8.918473250343801340e+00	5.966328400212904448e+00	5.751880200364865988e-04	4.171768458598347495e-02	7.153276991269553065e-04	2.352722752064869971e-01	2.152595752879248731e-03	-5.165725350658590287e+00	8.020845571027676590e-02
1.478100575420464565e+03	6.894926482200450124e+00	6.000220648778047811e-02	3.612778655861486189e-04	1.041116194208009382e-01	4.654890309006482255e-04	1.116776044788145850e+00	2.081011913274772446e-03	2.174808820233637086e+00	7.378347516110479731e-02	4.557840111511309829e+02	7.717070888937429984e+00	6.013676148627590479e+00	5.649781152531758695e-04	4.285416248517718435e-02	6.935193151826892725e-04	2.191995597978346755e-01	2.014099597894838771e-03	3.105108307899748232e-01	7.560848064040538719e-02
9.353827296623496750e+02	5.367031592583978217e+00	2.060598898163937612e-02	4.856585634644216914e-04	1.133337822332317890e-01	6.212411371699919690e-04	1.145084129693857422e+00	2.727633983943961171e-03	2.420599673296586651e+00	6.387808144618610517e-02	4.932850509302118098e+02	8.394017139498531677e+00	6.000825373131038809e+00	5.560264357258804446e-04	4.207957622199660214e-02	6.849418887242501169e-04	2.206377368466612976e-01	2.006379836615246239e-03	1.794979210479225706e+00	7.997809429774421774e-02
