# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.642370878771291700e+03	1.631259764063637974e+01	2.713966108771798807e-02	5.626180933729819532e-04	7.765468506091326162e-02	7.540187646715060905e-04	1.135017065932353075e+00	3.477574939123701751e-03	-3.099872640204990759e+00	6.788044190976678938e-02	2.697655240808077792e+02	8.101169902078108720e+00	9.692326930567519483e+00	1.381247151208533051e-03	5.863730199859204517e-02	1.682737544293388910e-03	2.802098557344703256e-01	4.737925422345277277e-03	-4.803842775519869157e+00	6.787300865263914962e-02
1.503357520411016822e+03	1.468903598751822237e+01	2.885995373389968477e-02	5.792287926488312198e-04	8.109089613208007863e-02	7.737365982695875366e-04	1.113792284576260672e+00	3.466849441681637157e-03	-3.700302375535637345e-01	6.591856314136139428e-02	2.680707014290187544e+02	9.050613753277145790e+00	9.682780522634022446e+00	1.651601063073380874e-03	6.135769998529857355e-02	1.971877111362208002e-03	2.587368743441232910e-01	5.330506931557751557e-03	-1.816000206556511953e+00	8.486002289893936068e-02
1.782359746901428252e+03	1.544907663791676633e+01	4.369316685007438444e-02	4.933421887094768853e-04	7.787945617532793241e-02	6.594360161166905624e-04	1.074493643316041247e+00	2.952183231383408244e-03	-5.786688247683505759e-01	6.731710526926987237e-02	3.089842809038540281e+02	1.149519037965664303e+01	9.767933623787522279e+00	1.763586848146419563e-03	6.009835530616432914e-02	2.133333165475230150e-03	2.743765430683136053e-01	5.916906259822324668e-03	-1.792317842242284742e+00	1.008094207965748723e-01
1.523654145758647928e+03	1.529243464872109826e+01	3.117798712963857841e-02	6.084688573784994984e-04	8.295119927172282803e-02	8.130566860137014009e-04	1.153793552963026992e+00	3.673879884936795404e-03	-2.891133213065384400e-01	6.898690205543860088e-02	2.467723600866571871e+02	8.878841930599666199e+00	9.709767373419177616e+00	1.660309075640297631e-03	5.829941680833802820e-02	1.999901699451497698e-03	2.589287951740529836e-01	5.494293447156474094e-03	-2.009184657664738527e+00	7.812656558316677380e-02
1.040263909536294477e+03	1.495048466880081861e+01	-1.209830422381941856e-02	9.357229855112773453e-04	8.901371758450005167e-02	1.248396872602591237e-03	1.219701236323690763e+00	5.631652786022219546e-03	1.462523776656227792e+00	7.145781702977850591e-02	4.805784020157856276e+02	2.201361842698270976e+01	-1.765358406709613970e+00	2.121342370455431108e-03	5.896833724787054615e-02	2.580102490007225250e-03	2.787376672893461804e-01	7.238375356471176379e-03	3.382057892912856190e+00	1.864278475484987541e-01
8.450677781956054559e+02	1.121006649006552536e+01	-4.982125501721845762e-02	8.604301733085946077e-04	8.855517877479349154e-02	1.145651633109467330e-03	1.161497159119545985e+00	5.048511282562234345e-03	-2.839677530679541317e-01	5.516482216471113587e-02	2.633259879849042022e+02	8.159014119686556654e+00	9.578933989961502249e+00	1.650871159574670037e-03	6.650608196247680126e-02	1.958787655223004787e-03	2.711438453063609866e-01	5.244673009181005825e-03	-1.905426102028864754e+00	8.171627792491568953e-02
1.358548357764883349e+03	1.910632672118410724e+01	3.757771910647346756e-05	7.363274387454154862e-04	7.194387890204591296e-02	9.906838875656947836e-04	1.132732275401836741e+00	4.721496994696190372e-03	-2.241683980959619849e+00	7.146813617776255623e-02	2.582279022432537090e+02	7.007595452915632350e+00	9.608371760722137722e+00	1.349518147415441471e-03	6.226235229751472811e-02	1.607378286517119727e-03	2.589961231024208166e-01	4.327385648552782224e-03	-4.192102282296838567e+00	6.683636679310966944e-02
1.301165388890783106e+03	2.124506450622248011e+01	-1.478580572233519595e-02	7.955682691422310410e-04	6.711593010813110549e-02	1.074318677690138052e-03	1.140793158422738207e+00	5.301896596954756846e-03	-3.625537413719731372e+00	7.159424267274901166e-02	2.920224244920819956e+02	1.006441266109617594e+01	9.632915034714523372e+00	1.418881675801388466e-03	5.264582640479496811e-02	1.735365205815267604e-03	2.574693615842869598e-01	4.918010294279949804e-03	-5.850843630435618614e+00	7.829993621384170877e-02
1.233557914234072086e+03	1.447575558333576851e+01	-6.123534385741431774e-03	6.386040342254642324e-04	7.473315508487736458e-02	8.582156524191181420e-04	1.154571884859006969e+00	4.062357884679380915e-03	4.072952432729897154e-01	5.631624212462805340e-02	3.704164014901432438e+02	1.003858722636195822e+01	9.658417594529948857e+00	1.076664024188060806e-03	5.114646368426591094e-02	1.328135076050831250e-03	2.654847261824534455e-01	3.841466417702107256e-03	6.542632025639621984e-02	7.362747594360304071e-02
1.405585724240401078e+03	1.523963534472858328e+01	2.552190353474305742e-02	6.779673857378508634e-04	8.540157026137713825e-02	9.033610024304365889e-04	1.126724358756181932e+00	3.980851606448532545e-03	-2.740881713210272519e+00	7.291671639459665344e-02	2.874139862561086147e+02	7.281612095062932610e+00	9.722965735135428389e+00	1.320310859779980604e-03	6.442738052119031944e-02	1.548900019491679077e-03	2.466159213879494383e-01	4.065961949357126647e-03	-4.713932109650428082e+00	7.485149823064281283e-02
1.745593804609631434e+03	1.684947019678457991e+01	4.589919923229918153e-02	5.620493557684272086e-04	7.966421190782840833e-02	7.510624139797844124e-04	1.098177184352393754e+00	3.366814778550088205e-03	2.732985248136945877e+00	7.454519827225143669e-02	3.589132795238604103e+02	1.237411119518379721e+01	9.755462996202188819e+00	1.304322761010965302e-03	4.937971472920996141e-02	1.637451068001448927e-03	2.936127065340848330e-01	4.974099505066198121e-03	4.709149323903540907e-01	8.043559872677313871e-02
1.444171626306645521e+03	1.488493241320967719e+01	1.683640040229048354e-02	5.880155265319932448e-04	7.810979995343701743e-02	7.865857681538330950e-04	1.096415751702715990e+00	3.553769784024806474e-03	-8.761164574246532055e+00	6.412618475961187614e-02	2.560748181758193027e+02	9.412557676282233388e+00	9.630810799468793704e+00	1.646377232884778385e-03	5.703346013652138558e-02	2.002677251600653956e-03	2.695526607489447390e-01	5.615522531868570415e-03	-1.193520463968548562e+01	7.832064659496280890e-02
1.334883977558085007e+03	1.387519388080036364e+01	2.266992320522044895e-03	5.443689329898048152e-04	7.202126756461911528e-02	7.332414215028482856e-04	1.166578582487543203e+00	3.547879811839030773e-03	4.090907119977376105e+00	5.081902263520272217e-02	2.013488128776630504e+02	5.497837253908893551e+00	9.610355805242198457e+00	1.535775682398033770e-03	6.809864193161449530e-02	1.757616790751908437e-03	2.306729873800249797e-01	4.457507926731081073e-03	3.520424623304407419e+00	6.306373995652346520e-02
1.494965650338654086e+03	1.992615313045941505e+01	1.943083080817030114e-02	6.888517055537284875e-04	7.099757812529147727e-02	9.265497678089978408e-04	1.106257653544091335e+00	4.386951485757045743e-03	4.068006347565273018e+00	7.449523167737309715e-02	3.353635713302161889e+02	1.181041363060107940e+01	9.615773649479407936e+00	1.553507423126110299e-03	5.713068796458661142e-02	1.930182384452749488e-03	3.141316630100994267e-01	5.709021041706648439e-03	3.014258883709645342e+00	8.803761701515590288e-02
1.577598735537034599e+03	1.971337043849191062e+01	2.283567807820414616e-02	6.665441365260290144e-04	7.327998794812384808e-02	8.963164244978889632e-04	1.143556371320203491e+00	4.258287986125939943e-03	2.597847708478260298e+00	7.513517020981511085e-02	2.891881377236886124e+02	8.460380008006831432e+00	9.665363535902999459e+00	1.289925338063243557e-03	5.634036396528607077e-02	1.576139991066467664e-03	2.743174864684316816e-01	4.463892631768287544e-03	1.178947967288515697e+00	6.845872079912479480e-02
1.753621057750889349e+03	1.224781804622345582e+01	3.954846004948970456e-02	3.978986791948417438e-04	7.802826699590620363e-02	5.325315565307058930e-04	1.107025582438411426e+00	2.419134645852954318e-03	-7.897608822049974331e-02	5.229995941999078524e-02	2.829417442950544910e+02	8.167660442593666303e+00	9.737973948553358738e+00	1.419717754402139527e-03	6.213426027792327139e-02	1.709621767911374173e-03	2.759668246365645228e-01	4.700984128960850744e-03	-1.969171484065434630e+00	7.433545503625418882e-02
1.827849160300888798e+03	1.328471865686829645e+01	4.622657665853461412e-02	4.221358795733974839e-04	7.951274113690147416e-02	5.645872190040767758e-04	1.116452154451091028e+00	2.554789326261079803e-03	2.583534934162929342e-01	5.788295254978077092e-02	3.454093469643947287e+02	9.303741470471257102e+00	9.726957599917442465e+00	1.122645731309583877e-03	5.363948666628215456e-02	1.384033632001261012e-03	2.776210393772401419e-01	4.001717328795576824e-03	-7.754972037925917938e-01	7.013199452831833658e-02
1.684086338718776915e+03	1.455407301323767122e+01	3.517666460574209175e-02	5.056860677069669689e-04	8.013188690108320744e-02	6.766224963574966498e-04	1.138056412108133131e+00	3.081996724714197982e-03	-3.392607579809683749e+00	6.318267734457687357e-02	2.302462491974645786e+02	6.915800508034275040e+00	9.777870807863036973e+00	1.422629142951360292e-03	5.886657596674575027e-02	1.680361582677706656e-03	2.333064879478237430e-01	4.452950537103489946e-03	-5.090219512093197451e+00	6.621031479134423248e-02
1.912165246764101312e+03	1.549961573545363258e+01	4.878301873211270123e-02	4.659514446168326477e-04	7.870538324169100430e-02	6.233470827933136615e-04	1.108587993097405855e+00	2.822969756406219603e-03	7.269210947134660539e-02	6.692828786454300960e-02	3.044733320599897866e+02	8.677974076779143786e+00	9.809361819376725578e+00	1.343124081241067053e-03	6.009593776514865482e-02	1.636276243636839312e-03	2.873303701202314375e-01	4.609836940498998094e-03	-7.625808072369173463e-01	7.362151185357088123e-02
1.778548361422362632e+03	1.796910197232737971e+01	3.710948292048601993e-02	5.646910114209379578e-04	7.664113472707280439e-02	7.571764900788000539e-04	1.129567076137926174e+00	3.503567189542902173e-03	-8.104819035212873501e-02	7.367083783109829032e-02	2.829419599388671713e+02	7.644608090766855213e+00	9.710975838049614950e+00	1.372557751553842541e-03	6.343597577564347167e-02	1.629788626389883175e-03	2.594195820077152548e-01	4.365094828667141769e-03	-1.248524592164587110e+00	7.451689441004033521e-02
