# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
2.116743461012414627e+03	1.926223228067075155e+01	4.273640623544741612e-02	4.670019761541216560e-04	7.014611883882305998e-02	6.196990940823192233e-04	1.078459172823014178e+00	3.206273542321353125e-03	-1.434359878894287510e+00	1.202904437215590316e-01	4.450759261473335755e+02	7.565529982635488260e+00	4.570515210828956398e+00	5.855176805177664040e-04	4.437134411581490634e-02	7.213579688327918229e-04	2.335712357729055333e-01	2.118881970654010270e-03	-1.378030968721576599e+00	7.402565279002536192e-02
2.273493840613381053e+03	1.937321804572724204e+01	4.594739064861319555e-02	4.302372860409456844e-04	6.905189042447684722e-02	5.714076967701843144e-04	1.073368603942760791e+00	2.967572760726253176e-03	1.124762590681652075e+00	1.186011712086028763e-01	5.075172603775656057e+02	8.227513282853237797e+00	4.561312201607213623e+00	5.033704612412845869e-04	4.059051420681454581e-02	6.320554880722955432e-04	2.475877917309878273e-01	1.958918285123913226e-03	2.495285066438654997e+00	6.877610801882612368e-02
1.949365782313155250e+03	1.905295051498303849e+01	4.324024643961914965e-02	4.849159224880870999e-04	6.787314282781235775e-02	6.445553067820546187e-04	1.063992812152867673e+00	3.353079017880052169e-03	1.204972155906435560e+01	1.143790037156893896e-01	5.028094445317213399e+02	9.748827810941278926e+00	4.485474463878704299e+00	6.169333255761804465e-04	4.124489899158648859e-02	7.663863544173354090e-04	2.304034624512620588e-01	2.297256692013270596e-03	1.397537111815804067e+01	8.773764667808824080e-02
1.915345092908755078e+03	1.497063058142847325e+01	3.687944787436182870e-02	4.026829858902741138e-04	7.037568097826849001e-02	5.338416511250425149e-04	1.052051859844609361e+00	2.712564934739901575e-03	7.134801820948745432e-02	9.521413174909648669e-02	4.492769175720443968e+02	6.731889721566953533e+00	4.499231764821588264e+00	4.960491582517369442e-04	4.248673212584382769e-02	6.085393853348783268e-04	2.162969676044004252e-01	1.763877664071676187e-03	1.058161761197416340e+00	6.587373552904214613e-02
1.890704583531211483e+03	1.745801713335157856e+01	3.478738433698939925e-02	4.715061906356642725e-04	6.981164302867227944e-02	6.258043421070600071e-04	1.074694337813810519e+00	3.237156829570853132e-03	1.980724280181175967e+00	1.084841238701855504e-01	4.693007157145494261e+02	9.261697052382981354e+00	4.497645645328442576e+00	6.154177943694665205e-04	4.059342242817901014e-02	7.686936428970459097e-04	2.368100151905683515e-01	2.341520997976709664e-03	3.773671984961161741e+00	8.003031863920408162e-02
1.949639649151056574e+03	1.575677366886230324e+01	3.820519215325976492e-02	4.248491424038778447e-04	7.181527545376700794e-02	5.630823520178260353e-04	1.089899575568643586e+00	2.904121240337985584e-03	2.736997071249058083e-02	1.011613778683974757e-01	4.911659924778790014e+02	7.293963436278881218e+00	4.524524938290398701e+00	4.817801183276525386e-04	4.178626809680251186e-02	5.936710398904698760e-04	2.195493534804702218e-01	1.740007527992024896e-03	1.033301215186878785e+00	6.913046782776922916e-02
1.923523032451431163e+03	1.780171967270459277e+01	3.672067442981698238e-02	4.779844729154825817e-04	7.058489728897966720e-02	6.340828959401578974e-04	1.082242225082727938e+00	3.279497079299907927e-03	1.520276509120625175e+00	1.119475850940498673e-01	4.852420072380928104e+02	7.551006587848111629e+00	4.499602849785416581e+00	5.316985511899153692e-04	4.400433367051397038e-02	6.549287306440821710e-04	2.312053928513593259e-01	1.922007644890592632e-03	4.274774868432722030e+00	7.364416300923294634e-02
1.719282846036250021e+03	1.628349360760815756e+01	2.902515872662382937e-02	5.044968149788363722e-04	7.273503809423509381e-02	6.680466899597788111e-04	1.087587611906001506e+00	3.421328378730027764e-03	1.239905664002304952e+00	1.065717039333600180e-01	4.918905797674497649e+02	8.393837591750777705e+00	4.501999801869008166e+00	5.668632251182794020e-04	4.292119521569601193e-02	7.012351974048220121e-04	2.325918726984742280e-01	2.080238701542700547e-03	3.080280116534431123e+00	7.896199327199308893e-02
1.940742130503697354e+03	1.646134534979301733e+01	3.857092200611435956e-02	4.447440992803310903e-04	7.160943979467852827e-02	5.892583046698553727e-04	1.071106935431624940e+00	3.007286963529803327e-03	-4.179789615441446560e-01	1.062544075942680744e-01	4.441604862380243617e+02	7.089843410279963010e+00	4.522264465478095019e+00	5.538654016727943743e-04	4.463922745156248539e-02	6.812634205435024598e-04	2.322785254236440222e-01	1.992909673231165434e-03	1.051566490012418864e+00	7.018535366429125288e-02
1.824672990844020205e+03	2.002465708323292048e+01	2.908994122158865478e-02	5.421711276731045479e-04	6.763298575848099292e-02	7.213905450798259239e-04	1.094940707103463584e+00	3.832716464248184067e-03	3.452576764580771229e+00	1.177469947517260224e-01	4.195948657227572767e+02	7.057806792004249097e+00	4.477035549798182856e+00	5.240313684068637155e-04	4.063755869712473018e-02	6.562679207168420521e-04	2.423662515025027386e-01	2.016240695646624378e-03	5.960200499400190921e+00	6.003466037218813112e-02
