# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.740827136387769315e+03	1.063601701340042816e+01	9.058245412339507863e-02	5.267265936936966738e-04	1.150433826513000551e-01	6.709596883538608341e-04	1.078262041151259121e+00	2.812877981723348100e-03	-1.207673997703816893e+00	1.330173949666653976e-01	5.516506513298256777e+02	9.792200163275220248e+00	3.668285449092433481e+00	5.072417768341201064e-04	3.732963625708461686e-02	6.366033346485721082e-04	2.255719102935836717e-01	1.961492749143901437e-03	1.108548461279718955e+00	7.868308731227728614e-02
1.765680725092133116e+03	1.231177006843756594e+01	1.016460317203497637e-01	6.208911799130618133e-04	1.187479966670438591e-01	7.894190811641706249e-04	1.111701341143888966e+00	3.333272334757199796e-03	6.353304683354450866e+00	1.584948915947610448e-01	6.309699430288970916e+02	1.201085933538573158e+01	3.750929862780326918e+00	5.197134013855554246e-04	3.598759697474864655e-02	6.601721489847092207e-04	2.421687450864351554e-01	2.120313448906616278e-03	8.922210858593182081e+00	8.721018724764079133e-02
1.344721762178540985e+03	1.168467544059894969e+01	5.011017369824145862e-02	7.038807087883206144e-04	1.087828943790564440e-01	9.045734435565322027e-04	1.162831888856152629e+00	4.081850299592260436e-03	-4.976569099438251875e+00	1.304004019828080285e-01	5.365342576440616540e+02	9.144607140148513835e+00	3.660643569408734255e+00	5.055206986471569167e-04	3.841270030930998836e-02	6.274965738114378832e-04	2.124313203083169621e-01	1.870628753641714404e-03	-5.034197676498128438e+00	7.971509215273490934e-02
1.758340613494906393e+03	9.991342934227962047e+00	6.677997874929039734e-02	4.233980974507543489e-04	1.003539494053742043e-01	5.473469710283928799e-04	1.115712136952548450e+00	2.483187340329072196e-03	-1.572013820381999771e+00	1.016172933313358590e-01	5.467497343256432032e+02	9.910192367890374499e+00	3.710368809810277835e+00	5.274258556232957248e-04	3.792479580231000735e-02	6.600391380549981658e-04	2.238740010683167858e-01	2.016209448999816637e-03	7.205185838930445730e-01	8.174816838604588576e-02
1.728174849489282906e+03	1.343016529957358429e+01	3.841607654190878907e-02	4.777622434632078298e-04	8.354668027434355992e-02	6.271385751512762808e-04	1.123633704848790549e+00	3.091463856668925057e-03	-6.680069893454384733e+00	1.051725278645185557e-01	5.732494363931499493e+02	8.223074766663634350e+00	3.735530343294900302e+00	4.271881541080410562e-04	3.864920938478218909e-02	5.316722906385540912e-04	2.183503878490083705e-01	1.597928174840878082e-03	-4.671640255613904280e+00	7.080616460945121649e-02
1.697830786571795443e+03	1.801573845783289585e+01	2.111098009242021525e-02	5.502572620219968328e-04	7.090989047689241764e-02	7.303850749551935896e-04	1.117082234599551249e+00	3.852926663625382084e-03	-1.582877904988930995e+00	1.121200678134205847e-01	5.516129708660805591e+02	9.974129293637222560e+00	3.666716022430600574e+00	5.246211509691800457e-04	3.771237244255007393e-02	6.542404678002962728e-04	2.162238152714994754e-01	1.976148504526963230e-03	-4.233678552006117646e-01	8.381124130806548445e-02
1.620130377361204637e+03	1.410212118962388494e+01	2.621821033038285176e-02	4.792635286055019900e-04	7.509771248984682679e-02	6.334621450398673784e-04	1.098572320230311483e+00	3.220837902629494418e-03	3.420841144470680995e-01	9.607827759057398220e-02	5.940569851426753303e+02	1.031835982634522964e+01	3.680721834416605276e+00	5.087182401056480549e-04	3.806013542308515213e-02	6.342015413840892870e-04	2.177486588030269343e-01	1.914480110305763960e-03	1.782067480277848670e+00	8.728218424841076295e-02
1.806597547209555159e+03	1.138000388567828658e+01	9.431950644936092087e-02	5.562705968923702593e-04	1.178490601374697078e-01	7.079745113942958286e-04	1.116761830709184444e+00	3.007693339520435289e-03	1.523805837691675213e-01	1.446561810401508219e-01	6.070545291030501858e+02	9.293252405850836340e+00	3.745097533642173016e+00	4.336785680859816887e-04	3.701227335698784038e-02	5.444569747767427420e-04	2.241828985946043851e-01	1.678725231294165296e-03	2.638356440564286753e+00	7.419547489398360673e-02
1.913197913116063773e+03	1.231859993338919423e+01	8.142974351803038136e-02	4.935279292527076662e-04	1.030489711616097009e-01	6.361678889989790149e-04	1.102470722037562911e+00	2.831545043507060783e-03	1.275936914243434472e+00	1.307728333456666669e-01	6.298477758510532567e+02	1.055971826975933858e+01	3.773680623823888691e+00	4.792602114888422425e-04	3.739983590531110319e-02	6.026988034846629538e-04	2.300138579956143847e-01	1.869851179298197448e-03	4.091220414503903946e+00	8.382939408070939902e-02
1.744579811078408738e+03	1.620873587785213132e+01	3.148671450017092449e-02	5.084110843849307462e-04	7.466857319900672973e-02	6.723298574377654761e-04	1.102965256223666923e+00	3.436550415112832584e-03	-1.360354342230659430e+00	1.092933348488204642e-01	5.854804776014605068e+02	9.967633338956847666e+00	3.679307514635183463e+00	4.903244293553542113e-04	3.770491188989927300e-02	6.171701308620612062e-04	2.338701940297808202e-01	1.921476692077244124e-03	5.290356309735880780e-01	7.898683950648995034e-02
