# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.482063450218714479e+03	2.865926852023814320e+01	4.841015542991293497e-02	1.203939400518542384e-03	8.532197682352292423e-02	1.616372666705407279e-03	1.160556493236871711e+00	6.919147112873789800e-03	6.485593817715685994e+00	7.777244839390941300e-02	8.991963495839711129e+01	1.569627641541218388e+01	2.348653127110193140e+01	2.226349655246495987e-02	1.716221672828295852e-01	2.909074340711349793e-02	1.586595021203040412e+00	1.067693464416048371e-01	5.600707340360703057e+00	8.676718164377240916e-02
8.800349222587341274e+02	2.377042761372802460e+01	-2.772155995442513593e-02	1.885426832338006620e-03	9.555383677983245172e-02	2.527802427933995965e-03	1.274913981870577251e+00	1.075724158025226709e-02	1.075372613537467048e+00	6.984059618336381503e-02	7.335972582097900840e+01	9.056033257284873628e+00	2.361674263636456317e+01	1.402530830645677164e-02	1.467365632180522295e-01	1.736444131902451990e-02	7.861932080709992388e-01	5.089999409344177911e-02	3.732412320207758594e-01	6.985520333812116067e-02
1.797468895734889884e+03	4.832429579058858593e+01	3.108821582800457353e-02	1.639054537423381436e-03	8.398631765146116757e-02	2.218433906660608693e-03	1.364484357533358061e+00	1.032020148798109063e-02	-9.172541792695575680e+00	1.116970630000429510e-01	3.579214694599296820e+01	6.281260696996156412e+00	2.368154431064014176e+01	3.337462883195683322e-02	1.818455286686119776e-01	2.956384124319518664e-02	2.757180927884734789e-01	6.585196653629361851e-02	-1.184781525641536959e+01	1.130195825100940854e-01
1.825353598113084217e+03	1.736166890790830664e+01	4.280496759901681464e-02	5.306049244040491339e-04	7.679773628755529047e-02	7.174267742523885057e-04	1.208742418978747679e+00	3.278859803893895315e-03	-3.682475324892258595e+00	3.922562545657036492e-02	4.700523294393543239e+01	3.388973110461948490e+00	2.365086807631948318e+01	1.196216091413560521e-02	1.867483513405057971e-01	1.259553004334424200e-02	4.548341266568238228e-01	2.960441163246997978e-02	-4.782565748646554482e+00	4.968031932085102687e-02
1.235131862418213359e+03	2.438841837066459206e+01	-5.591771072428914149e-03	1.139587651178497040e-03	7.955279711731730319e-02	1.543961418661065179e-03	1.318627992169952190e+00	7.239563517564678689e-03	2.820485936056398857e-01	5.374837184526988498e-02	6.155491423166520804e+01	5.503296450239773208e+00	2.372762204383071349e+01	9.477378037035980030e-03	1.345606305005918601e-01	1.148384445303534361e-02	6.190743416182031833e-01	3.188781893744500190e-02	-1.418299708061699915e-01	4.528866877570320720e-02
1.926551782806159054e+03	3.951191737042372409e+01	4.960078336261636300e-02	1.199355268650843581e-03	8.044127136809678391e-02	1.619975452862529438e-03	1.240688786313825176e+00	7.342423417389901986e-03	-3.852039765946503547e+00	9.322003378450277600e-02	8.958635114791938747e+01	1.590476560713542220e+01	2.358394980304349531e+01	1.618267499798962603e-02	1.210403144373329160e-01	2.075453980641077736e-02	8.768069265562710157e-01	6.807308930266171842e-02	-5.262272331943965042e+00	8.774054190404549647e-02
1.623431695993375342e+03	2.935742883399963077e+01	2.717841889958191523e-02	1.077286702251868851e-03	8.196224737312179931e-02	1.455086837567102880e-03	1.265640930105118800e+00	6.602580310343384058e-03	-8.917082393776894378e+00	6.990892725396542773e-02	5.364862761424526383e+01	5.599634970635624320e+00	2.356789950580603232e+01	1.164028012633786142e-02	1.368784564522248226e-01	1.354080570122854175e-02	4.996070892627659799e-01	3.499270617926496241e-02	-1.133270052946390294e+01	5.455752818131900939e-02
1.857835190165882295e+03	2.739068011101439382e+01	4.145003165978990850e-02	8.012884476800573481e-04	7.491557989719423161e-02	1.085502092633493232e-03	1.232514485466912779e+00	5.062959679858049754e-03	4.964047666564395667e-01	5.874738865960561773e-02	7.017338887305285766e+01	5.061332510380980310e+00	2.364041040927704529e+01	8.920755755051352001e-03	1.504074449484870124e-01	1.026826557546883095e-02	5.222698003398836830e-01	2.618573396675108120e-02	-5.622431731543359179e-01	5.355634843921240618e-02
1.387860753397830422e+03	2.277040461665988857e+01	2.453128016327562125e-02	9.984290595169221030e-04	8.354694480857549621e-02	1.344441976192312571e-03	1.206927587186411355e+00	5.915144824937852187e-03	-2.247140093672369332e+00	5.802616534329009534e-02	1.616932753197628756e+02	9.275549196386844386e+00	1.517476470176247538e+01	4.384809074507136500e-03	1.005934877923063409e-01	5.563717462247339506e-03	6.522641070904134919e-01	1.741682358490558372e-02	-3.448265669896868779e+00	5.058983474855709150e-02
1.200182769017311330e+03	3.141698983388735300e+01	-1.581603552550173500e-02	1.407475048775297432e-03	7.424952028515777180e-02	1.912320678316558643e-03	1.316059510173248626e+00	9.240807845466223261e-03	-1.184593106161587528e+00	6.286808536578426809e-02	2.829868312779328221e+01	3.872225131336337611e+00	2.354462516418888285e+01	2.282948803567247734e-02	1.842530398524556412e-01	2.356404203464987704e-02	4.203660281925570841e-01	5.472564356665765573e-02	-1.570376802323213195e+00	5.840729849511636096e-02
