# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.812489718043288804e+03	1.824031609819488153e+01	4.092718689778077762e-02	5.662519769364089770e-04	7.710641818037489159e-02	7.585137914977550799e-04	1.112469398764845518e+00	3.472622579004313106e-03	-4.833106804691162384e-01	7.630774893027904293e-02	1.676695563711480759e+02	5.838592902512214522e+00	1.252146076741781044e+01	2.140403184390235209e-03	7.564789969504799594e-02	2.496369954522476703e-03	2.820708676839659423e-01	6.515575706861127803e-03	-2.432930156247601339e+00	6.651866442723787520e-02
1.217516909638308334e+03	1.231224915061569725e+01	2.947952670246720749e-03	5.900452097787284387e-04	7.995331958853930943e-02	7.901344110258463416e-04	1.155623676667976607e+00	3.631697870815339679e-03	-2.363526348830874424e-01	5.266405339560207427e-02	2.280042853660772550e+02	7.226952625086643600e+00	1.241566727334907760e+01	1.654823648454371073e-03	6.646435958927304766e-02	2.011290264582132458e-03	3.139470479482221466e-01	5.651509799925558825e-03	-2.626616400285257669e+00	6.527459198853093059e-02
1.629819078015519835e+03	1.636809627724569793e+01	4.445191920549246278e-02	6.472473541283029538e-04	8.799607106078351226e-02	8.618402756163435520e-04	1.153296890903758865e+00	3.794388321017416743e-03	-1.695319787017247837e+00	8.025421563320875307e-02	1.476671376990545070e+02	4.052946035749877218e+00	1.253953969611295705e+01	1.742191423310383630e-03	7.767723475084592488e-02	2.017972122807864827e-03	2.798416421783466168e-01	5.216034031238951131e-03	-3.968797795803916895e+00	4.790087137745491913e-02
1.636077500492458512e+03	1.677223200700864325e+01	3.958177267056461196e-02	6.238446561722119695e-04	8.330661067147317189e-02	8.341312261694439588e-04	1.176355733236916112e+00	3.800527872535236929e-03	4.541243173801387534e-01	7.501512380079773668e-02	1.752873206911520469e+02	5.494955354345906429e+00	1.253796157255926502e+01	2.027596031452942246e-03	7.874582276020854199e-02	2.334549307405313443e-03	2.755637536624989115e-01	5.985264848206066704e-03	-1.485903353845076769e+00	6.666907697572461988e-02
1.655630955363888006e+03	1.804465624503110277e+01	3.537777088017855787e-02	5.881851290863449868e-04	7.408174847077686476e-02	7.899953350226863926e-04	1.125944662373296712e+00	3.704628727387498498e-03	8.792056429081428703e+00	7.067980591393425993e-02	2.432698548016908831e+02	8.822601986215655501e+00	1.249428468246551915e+01	1.715689442510251808e-03	6.187934892012271482e-02	2.158298163868953463e-03	3.778241835406334626e-01	6.648889604479316269e-03	8.493957112169697510e+00	6.345971172858898279e-02
1.686112239415736667e+03	1.427387938616792695e+01	3.678167260251673232e-02	4.854719885946526606e-04	7.859745527736876347e-02	6.504139890399268566e-04	1.143685699322181559e+00	2.995697034429324265e-03	1.464862017067713185e-01	6.007208101878935141e-02	1.669607306308455748e+02	6.702838769308152145e+00	1.248010203211223867e+01	2.251892393074285056e-03	6.986093266551339498e-02	2.664401257665234037e-03	2.807603289060457419e-01	7.106702274212010201e-03	-1.716851054684387368e+00	6.959609061561011778e-02
1.426846137315236092e+03	1.403455742149169261e+01	1.307147488060435118e-02	5.378909499852724827e-04	7.505258902117786790e-02	7.221891689695499744e-04	1.134793888501749004e+00	3.381037394759299833e-03	-4.092641571955139557e-01	5.566083968155708522e-02	2.489363300351807311e+02	8.775040829188002434e+00	1.243125005622544776e+01	1.872137813486768679e-03	6.837410319464932995e-02	2.307372889958425339e-03	3.563119171607003755e-01	6.714039535172503306e-03	-2.626488242754009939e+00	7.497065662856344792e-02
9.567181022737139529e+02	2.450832587237105287e+01	-7.835830513078070880e-02	1.149772331923104530e-03	6.204349103669171833e-02	1.561810968461601994e-03	1.226211878195111238e+00	8.304959737865567904e-03	-1.774344574302821220e+00	6.982170465066392384e-02	2.255902580310370809e+02	5.619832262870575690e+00	1.223898150695438858e+01	1.526668030101888552e-03	7.684286068643440826e-02	1.820696464597781374e-03	3.242052881118026031e-01	4.938889728201410756e-03	-3.278178615262173246e+00	5.940147505738199024e-02
1.668608076174936969e+03	1.994804132381733908e+01	2.450953022752883417e-02	6.394217517973032738e-04	7.351376851849344973e-02	8.604123225924936941e-04	1.167153683722815805e+00	4.126401636047489878e-03	-2.116771667953292746e-01	7.518911534255975915e-02	1.841367156174603679e+02	5.954918339976376984e+00	1.243541945764999745e+01	1.939887166089448349e-03	7.445073309685087959e-02	2.285924181959346404e-03	2.931502508247712524e-01	6.063977643342122539e-03	-2.576676763683626969e+00	6.487032062745465288e-02
8.803020057156121538e+02	1.342378347338315514e+01	-4.914678102428756551e-02	1.112902081569141230e-03	9.958742883365316600e-02	1.479584318727844398e-03	1.309427738635325023e+00	6.600934165270105902e-03	2.403690425834049960e-01	7.132966058164340317e-02	2.073465442204930866e+02	6.373918808377301737e+00	1.234063943426934351e+01	1.835705396321009189e-03	7.352985997529151718e-02	2.142416773892218389e-03	2.748866149383745183e-01	5.593908575273104193e-03	-1.108801976770349640e+00	7.140181535098352739e-02
