# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.616138803959729557e+03	1.346006054974645494e+01	2.412056464214031373e-02	4.373455791249673363e-04	7.172816454822758536e-02	5.795292225604579787e-04	1.079641099803476445e+00	2.971473240129244697e-03	3.268534048915327173e+00	8.670925943918159073e-02	4.712503344683019577e+02	9.064836026129755808e+00	3.859263221268225408e+00	6.044057363103760849e-04	4.062633989217308284e-02	7.484726905227843778e-04	2.212624408468883974e-01	2.221512635566926484e-03	1.183790511964999848e+00	8.241403198084384929e-02
1.885257278101053089e+03	1.480087458492985952e+01	4.673190805819027460e-02	4.176344503921486048e-04	7.267913919291801861e-02	5.535070516947439290e-04	1.119534525144155301e+00	2.892469218475470730e-03	1.556844630451415235e+01	9.529037840118569080e-02	5.552160516264385706e+02	1.033061092220146726e+01	3.888441005802983241e+00	5.406281466508004729e-04	3.824163295953434544e-02	6.851972569143091824e-04	2.528854165600665227e-01	2.188994381461181749e-03	1.529152224525130244e+01	7.863012043684255992e-02
2.082963619671722881e+03	1.721455405146016560e+01	4.792191160531408117e-02	4.356224866423285234e-04	7.198884681188347234e-02	5.771190356006377416e-04	1.080088488045152006e+00	2.955084925767282461e-03	5.604564583393170096e+00	1.114417118150510255e-01	3.750553300594706343e+02	1.010772807011210794e+01	3.874995911215621369e+00	8.132283710685651304e-04	3.922988040394441434e-02	1.014429169983497832e-03	2.259376244431441083e-01	3.072182270712657277e-03	3.105870207332070532e+00	8.652473268409741070e-02
1.904407016417233763e+03	1.636553929784294681e+01	3.295493439171076622e-02	4.400600317484574717e-04	6.998367517597704757e-02	5.838628437901000620e-04	1.067776754199779576e+00	3.003708606388029966e-03	-1.201662474068193376e+00	1.024239582500013485e-01	5.065659549147515577e+02	1.091913312293267069e+01	3.841023599079528061e+00	6.453461178938690217e-04	3.919188808072267272e-02	8.121110457788053519e-04	2.431989514298658894e-01	2.531402504471782795e-03	-4.464251763598073630e+00	8.838246665333870933e-02
1.948542113428936318e+03	1.517991103679447740e+01	3.458379413132936508e-02	3.953705293305765267e-04	6.939217368839914468e-02	5.249569897777966489e-04	1.075005157263024813e+00	2.723208280459286836e-03	2.559250957662546067e-01	9.351411249912565393e-02	5.056504955584579761e+02	1.053589931468829732e+01	3.851810877154932644e+00	6.177862101506074706e-04	3.861164222993548889e-02	7.722341928883414818e-04	2.259914077472955085e-01	2.352268721638869561e-03	-1.404633824001101372e+00	8.833332016923088614e-02
1.824789163546983218e+03	1.455582271531529415e+01	3.439948268361549266e-02	4.170661006598609883e-04	7.139206844652275230e-02	5.524573084083235237e-04	1.056037662257567122e+00	2.796571514308738692e-03	7.223425100106707977e-03	9.428154478414953188e-02	5.155389887097992414e+02	1.004205171720470702e+01	3.884113483713941495e+00	6.018239969883144164e-04	4.005879292066726743e-02	7.479596165146728355e-04	2.242164107673512985e-01	2.242042580721946739e-03	-7.000334143072955984e-01	8.880091057850560132e-02
1.940283677191438073e+03	1.527883736992825625e+01	3.946010425137584654e-02	4.102991564326163008e-04	7.117422203039948381e-02	5.437965140177127617e-04	1.068368184960940104e+00	2.777944489984306674e-03	3.847117426216962510e+00	9.790454943382741193e-02	5.281235098986725234e+02	1.022871462575244550e+01	3.873005808173318076e+00	6.139425432433379256e-04	4.086397892804369270e-02	7.574415659192357091e-04	2.163856868816920465e-01	2.225193856227658095e-03	2.521880041670715222e+00	9.522090345282836765e-02
1.962539484138028911e+03	1.604457377303550203e+01	3.482853710951622911e-02	4.225174860624763130e-04	7.069109976134851925e-02	5.609872154696815810e-04	1.120290573079932406e+00	2.969269273293260059e-03	7.201250859361841838e-01	9.925086339073427300e-02	5.238381944353752715e+02	9.546874299115259532e+00	3.860655925672962230e+00	5.334695664270333810e-04	3.841806584211473335e-02	6.735887395131846594e-04	2.453925742071795257e-01	2.122619639237578737e-03	-1.155161656589503538e+00	7.477698172734463522e-02
1.909835540107288125e+03	1.579148651482775279e+01	3.810132778076301407e-02	4.403487145272906534e-04	7.273109240083788785e-02	5.832332138037925459e-04	1.095771849139829168e+00	3.002276815282926142e-03	7.134083004431084341e-01	1.029290283722323202e-01	4.891301044555918907e+02	9.763281134981268039e+00	3.899255184386042128e+00	6.180581570167982151e-04	4.016712643699554136e-02	7.686044646846521824e-04	2.259492012799964034e-01	2.308429121621794963e-03	-1.338327240943520513e+00	8.614736458912188033e-02
1.974880411935066832e+03	1.520156158410847347e+01	3.781614258716739507e-02	4.050918754756106278e-04	7.191485183613358090e-02	5.370540467452335773e-04	1.104680947909361111e+00	2.793860297465962025e-03	1.903675060596855095e+00	9.708588698141497331e-02	5.316468072996117371e+02	8.675352508169670074e+00	3.864533135412893561e+00	4.948979200648555765e-04	3.946731960573048731e-02	6.179969075234612160e-04	2.293616865201145716e-01	1.878364265907061115e-03	1.023595387778431232e-01	7.401155563726770359e-02
